Description,Employer,Location,Translation,Multiple,State
Graduate Assitant in Marketing,Université de Lausanne,CH 1024 Ecublens VD,Graduate Assitant in Marketing,N,Vaud
Responsable processus Décolletage CNC,,CH 1024 Ecublens VD,Process supervisor CNC turning,N,Vaud
Secrétaire de direction,Université de Lausanne,CH 1024 Ecublens VD,Executive Secretary,N,Vaud
Consultant Modern Analytics (Microsoft) Full-Time,,CH 1110 Morges,Consultant Modern Analytics (Microsoft) Full-Time,N,Vaud
Senior Sharepoint Developer / Consultant Full-Time,,CH 1110 Morges,Senior SharePoint Developer / Consultant Full-Time,N,Vaud
Consultant SimCorp Dimension,,CH 1260 Nyon,Consultant SimCorp Dimension,N,Vaud
Direction générale et artistique à 100%,,CH 1260 Nyon,Branch and artistic 100%,N,Vaud
Régulateur du trafic - Chef-circulation des train,,CH 1400 Yverdon-les-Bains,Control traffic - Head-train traffic,N,Vaud
Responsable de la formation des mécaniciens de locomotive,,CH 1400 Yverdon-les-Bains,Responsible for the training of locomotive engineers,N,Vaud
Stage (100%) - Office du tourisme de Charmey,,CH 1630 Bulle,Internship (100%) - Tourism Office for Charmey,N,Fribourg
Consultants/ ingénieurs confirmés en ERP et gestion d'entreprise,,CH 1700 Fribourg,Consultants / Engineers confirmed ERP and Business Management,N,Fribourg
Generalsekretär/in,Université de Fribourg,CH 1700 Fribourg,SG / in,N,Fribourg
animateurs et animatrices freelance,,CH 1752 Villars-sur-Glâne,animators freelance,N,Fribourg
Assistant de direction,,CH 1800 Vevey,Assistant Executive,N,Vaud
"Sales and Business Development, US - 19.2.2020 | 50% | Permanent",,CH 1800 Vevey,"Sales and Business Development, US - 02/19/2020 | 50% | Permanent",N,Vaud
STAGIAIRE des écoles hôtelières ou de tourisme,,CH 1854 Leysin,TRAINEE hotel schools or tourism,N,Vaud
Chef(fe) Maintenance 1ère ligne,,CH 1870 Monthey,Chef (fe) 1st line maintenance,N,Valais
QA QC MANAGER,,CH 1870 Monthey,QA QC MANAGER,N,Valais
Chef/ffe de partie,,CH 1936 Verbier,Chef / ffe part,N,Valais
Chef/ffe de rang,,CH 1936 Verbier,Chef / rank ffe,N,Valais
Assistant Manager MSc,SWISSTRAFFIC AG,CH 1950 Sion,Assistant Manager MSc,N,Valais
Community manager free-lance DE,,CH 1950 Sion,Community manager free-lance DE,N,Valais
Praktikum Mobilität,SWISSTRAFFIC AG,CH 1950 Sion,Internship mobility,N,Valais
für Restaurantfachfrau EFZ 2020,,CH 3210 Kerzers,for Restaurantfachfrau EFZ 2020,N,Fribourg
Kundenberater Carrosserie / Stv. Betriebsleiter (m/w) 100%,,CH 3210 Kerzers,Customer advisor body shop / Stv. Manager (m / w) 100%,N,Fribourg
Business-Engineer Billing & Key User - Murten oder Nidau 80-100% (w/m).,cc energie sa,CH 3280 Murten,Business Engineer Billing & Key User - Murten or Nidau ​​80-100% (w / w).,N,Fribourg
Change-Manager - Murten 80-100% (w/m).,cc energie sa,CH 3280 Murten,Change Manager - Murten 80-100% (w / w).,N,Fribourg
Restaurationsfachfrau / -mann 80% - 100%,Hotel Murten AG,CH 3280 Murten,Restoration / -mann 80% - 100%,N,Fribourg
Service Operations Director (w/m/d),Schneider Electric (Schweiz) AG,"CH-Bern-Ittigen, CH-Waadt-Waadt-Renens, CH-Aargau-Aargau-Wettingen",Service Operations Director (w / m / d),N,Aargau
Chargé d'expérience clientèle (H/F) - Guest Experience Leader - Cheseaux,,Cheseaux,Customer Experience Manager (m / f) - Guest Experience Leader - Cheseaux,N,Vaud
Director - Product Marketing.,,"Cheseaux, Switzerland",Director - Product Marketing.,N,Vaud
Director IoT Product Management - Medical Devices,,"Cheseaux, Switzerland",Director IoT Product Management - Medical Devices,N,Vaud
Vice President - Customer Engagement.,,"Cheseaux, Switzerland",Vice President - Customer Engagement.,N,Vaud
HR Assistant - Part-time,Carlson Wagonlit Travel,CH-Nyon,HR Assistant - Part-time,N,Vaud
Mécanicien locomotive/chef de manoeuvre,Varo Energy Marketing AG,Cressier,locomotive mechanic / operating chief,N,Fribourg
Gestionnaire recouvrement,Loxam,Crissier,recovery manager,N,Vaud
Responsable fundraising/marketing/communication à 80%,McDonald's Suisse Restaurants Sàrl,Crissier,Head of fundraising / marketing / communication 80%,N,Vaud
Stagiaire Digital Marketing & Customer Insight,McDonald's Suisse,Crissier,Stagiaire Digital Marketing & Customer Insight,N,Vaud
Verantwortliche/-r Fundraising/Marketing/Kommunikation zu 80%,McDonald's Suisse Restaurants Sàrl,Crissier,Responsible / -r Fundraising / Marketing / Communications 80%,N,Vaud
Brand Specialist McCafé zu 80%,,Crissier Service Center,Brand Specialist McCafe to 80%,N,Vaud
Leiter/in für Immobilien-Expansion in Vollzeit (100 %),,Crissier Service Center,/ In for real estate expansion in full-time (100%),N,Vaud
Stagiaire Digital Marketing & Customer Insight,,Crissier Service Center,Stagiaire Digital Marketing & Customer Insight,N,Vaud
Stagiaire Marketing Food (100%),,Crissier Service Center,Food Marketing Trainee (100%),N,Vaud
Planificateur / -trice avec responsabilité d'une équipe,,Domdidier,Planner / -trice with responsibility for a team,N,Fribourg
Kaufmännischer Mitarbeiter (m/w) Administration D/F/E 80 - 100 % discountfit.ch Headoffice,discountfit company ag,Düdingen,Commercial (m / w) Administration D / F / E 80-100% discountfit.ch Head Office,N,Fribourg
Mitarbeiter Logistik 100%,Raric AG,Düdingen,Staff Logistics 100%,N,Fribourg
Mitarbeiter Logistik 100%,Raric AG,Düdingen,Staff Logistics 100%,N,Fribourg
Payroll-Salaire / RH-Admin Spécialiste 100 % (h/f),PRIKA HR & Pension AG,Echandens,Payroll Payroll / HR-Admin Specialist 100% (m / f),N,Vaud
Acheteur / Acheteuse,,Ecublens,Buyer / Purchaser,N,Vaud
Digital Marketing Intern,Webloyalty International Sàrl,Eysins,Digital Marketing Intern,N,Vaud
HR Consultant (m/w),Comet AG,Flamatt,HR Consultant (m / w),N,Fribourg
NPI Projekteinkäufer (w/m) 80%-100%,Comet AG,Flamatt,NPI Projekteinkäufer (w / m) 80% -100%,N,Fribourg
NPI Projekteinkäufer (w/m) 80%-100%,Comet AG,Flamatt,NPI Projekteinkäufer (w / m) 80% -100%,N,Fribourg
Student Marcom Assistent (m/w),Comet AG,Flamatt,Student Marcom Assistant (m / f),N,Fribourg
Supplier Quality Engineer (w/m),Comet AG,Flamatt,Supplier Quality Engineer (m / f),N,Fribourg
formateur pour le personnel de locomotive pour la région de Lausanne,WRS Widmer Rail Services AG,Lausanne,trainer for the locomotive personnel to the Lausanne area,N,Vaud
Assistant(e) de Direction bilingue français / allemand,Careerplus AG,Fribourg,Assistant (e) of bilingual French Direction / German,N,Fribourg
Directeur général (H/F),Schilling Partners AG,Fribourg,CEO (M / F),N,Fribourg
Fachspezialist/in Payroll und Sozialversicherungen 80-100%,CSD Ingenieure,Fribourg,Specialist / in Payroll and social 80-100%,N,Fribourg
"HR Business Partner 80-100%, Temporaire",Careerplus AG,Fribourg,"HR Business Partner 80-100%, Temporary",N,Fribourg
"HR-Mitarbeiter/-in, 80-100%",Servicefamille management Sàrl,Fribourg,HR staff / -in 80-100%,N,Fribourg
Praktikant/in Marketing und Kommunikation 80-100%,CSD Management SA,Fribourg,Intern / in marketing and communication 80-100%,N,Fribourg
"ReiseberaterIn Fribourg, 100%",Globetrotter Travel Service AG,Fribourg,"Travel Consultant Friborg, 100%",N,Fribourg
Responsable Adjoint(e) Département Produits Éditoriaux à 100% - Fnac Fribourg,FNAC (Suisse) SA,Fribourg,Deputy Head (e) Department Products 100% Editorials - Fnac Friborg,N,Fribourg
Senior S&OP Leader,MEGGITT SA,Fribourg,Senior S & OP Leader,N,Fribourg
Team Leader - Inbound Logistics,MEGGITT SA,Fribourg,Team Leader - Inbound Logistics,N,Fribourg
DIREKTIONSASSISTENT (M/W) - 50-100%,Euromaster,Givisiez,Direktionsassistent (M / W) - 50-100%,N,Fribourg
Stagiaire RH (H/F),Move UP SA,Gland,Intern RH (H / F),N,Vaud
Event Project Manager (m/w),Groupe E SA,Granges-Paccot,Event Project Manager (m / f),N,Fribourg
Mitarbeiterin Aussendienst/Rekrutierung,Predige SA,Gümligen,Associate Salespersons / Recruiting,N,Bern
Demand & Supply Planning Manager,Nestlé Operational Services Worldwide SA,Henniez,Demand & Supply Planning Manager,N,Vaud
Direktionsassistentin / Direktionsassistent 60-80%,Careerplus AG,Kanton Freiburg,Executive Assistant / Assistant to 60-80%,N,Fribourg
Adv. Consultant & Engineer (CP15),,Lausanne,Adv. Consultant & Engineer (CP15),N,Vaud
Brand Marketing Advisor Sea-Doo,,Lausanne,Brand Marketing Advisor Sea-Doo,N,Vaud
Category Manager,ELCA Informatique SA,Lausanne,Category Manager,N,Vaud
CDI Business Developer,Propulse LAB SA,Lausanne,CDI Business Developer,N,Vaud
Chef de projet confirmé,,Lausanne,Senior Project Manager,N,Vaud
Chef/fe de projet général Immobilier,SBB AG,Lausanne,Chef / fe General Real Estate Project,N,Vaud
"Chef/fe de région, Installations de sécurité ferroviaires 100%",Schweizerische Bundesbahnen SBB,Lausanne,"Chef / fe area, railway safety installations 100%",N,Vaud
Collaborateur/Collaboratrice Media Planning TV 100% (m/f),Admeira,Lausanne,Associate / Associate Media Planning TV 100% (m / f),N,Vaud
Consultant IoT - Production,,Lausanne,Consultant IoT - Production,N,Vaud
Coursier Lausanne,bornpower gmbh,Lausanne,courier Lausanne,N,Vaud
Digital Marketing Internship - Switzerland,,Lausanne,Digital Marketing Internship - Switzerland,N,Vaud
Directeur de Restaurant: Crêperie d'ouchy,"Crêperie d'Ouchy, Ouchycrep SA",Lausanne,Restaurant Manager: Creperie d'ouchy,N,Vaud
Employé de commerce H/F 80% Allemand B2,Synergie Suisse,Lausanne,Commercial employee M / F 80% German B2,N,Vaud
HR Business Partner,Careerplus AG,Lausanne,HR Business Partner,N,Vaud
HR Operations Specialist,Nexthink SA,Lausanne,HR Operations Specialist,N,Vaud
Industrialization & Methods Engineer for Medical Devices,,Lausanne,Industrialization & Methods Engineer for Medical Devices,N,Vaud
Ingénieur Assurance Qualité Fournisseur,,Lausanne,Supplier Quality Assurance Engineer,N,Vaud
Marketing Go to Market Advisor UK,,Lausanne,Marketing Go to Market Advisor UK,N,Vaud
Product Designer,Nexthink SA,Lausanne,Product Designer,N,Vaud
Product Manager,Nexthink SA,Lausanne,Product Manager,N,Vaud
Professional Services Consultant,Nexthink SA,Lausanne,Professional Services Consultant,N,Vaud
Python Consultant (f/h),,Lausanne,Python Consultant (f / h),N,Vaud
Quality Assurance Engineer - Pharma,,Lausanne,Quality Assurance Engineer - Pharma,N,Vaud
Responsable de production opérationnelle,SBB AG,Lausanne,operational production responsible,N,Vaud
Responsable des départements Vente et Service clientèle,Certas AG,Lausanne,Head of departments Sales and Customer Service,N,Vaud
Responsable emailing junior,Cellinnov SA,Lausanne,Responsable emailing junior,N,Vaud
Senior Digital Strategy Consultant,,Lausanne,Senior Digital Strategy Consultant,N,Vaud
Senior ECM Business Development Manager,ELCA Informatik AG,Lausanne,Senior Business Development Manager ECM,N,Vaud
Senior Product Designer,Nexthink SA,Lausanne,Senior Product Designer,N,Vaud
Senior Product Manager,Nexthink SA,Lausanne,Senior Product Manager,N,Vaud
Stage Business Developer - 6 mois,Propulse LAB SA,Lausanne,Internship Business Developer - 6 months,N,Vaud
Stagiaire en maturité (post-CFC en cours d'emploi) - Formation de l'exploitation,Transports Publics de la Région Lausannoise SA,Lausanne,Intern maturity (CFC-post in-service) - Operational Training,N,Vaud
Stagiaire Ressources Humaines pré-HES/HEG (12 mois),CPF SA - Conseil Placement Formation,Lausanne,Trainee Human Resources pre-HES / HEG (12 months),N,Vaud
Step In Marketing Regional PME 100%,Swisscom (Schweiz) AG,Lausanne,Step In Marketing Regional PME 100%,N,Vaud
Technical Product Manager,Nexthink SA,Lausanne,Technical Product Manager,N,Vaud
Traffic Manager H/F,OLI Investissements SA,Lausanne,Traffic Manager H / F,N,Vaud
Traffic Manager junior,Publishing Factory SA,Lausanne,Traffic Manager junior,N,Vaud
Assistant Manager,,Lausanne Flon,Assistant Manager,N,Vaud
Presales Senior Specialist (f/m/d) Planning and Analytics,SAP (Schweiz) AG,"Lausanne, VD",Presales Senior Specialist (f / m / d) Planning and Analytics,N,Vaud
Chef fe de groupe Suisse romande,Genossenschaft ZFV-Unternehmungen,Lausanne,Head fe Group of Switzerland,N,Vaud
Acheteur Junior (CDM 6 mois),Bulgari Horlogerie SA,Le Sentier,Junior Buyer (CDM 6 months),N,Vaud
Assistant(e) AU service réservations (H/F) à 80%-100%,Centre Sportif de la Vallée de Joux SA,Le Sentier,Assistant (e) TO reservations department (M / F) 80% -100%,N,Vaud
Disponent technique SAV (h/f) - 100%,Groupe E SA,Matran,Disponent technical SAV (h / f) - 100%,N,Fribourg
Responsable bureau technique (h/f) - 100%,Groupe E SA,Matran,Technical Office Manager (m / f) - 100%,N,Fribourg
Head of IoT Services Marketing,BSA - Bobst Mex SA,Mex,Head of IoT Services Marketing,N,Vaud
Gérant adjoint de restaurant (F/H) 100%,Swiss Property Services SA,Moléson-sur-Gruyères,Assistant Restaurant Manager (F / M) 100%,N,Fribourg
Assistant/e réceptionniste à 80-100%,Aon Suisse SA,Nyon,Assistant / Receptionist E 80-100%,N,Vaud
Event Transport Intern,,Nyon,Event Transport Intern,N,Vaud
Marketing Campaigns Specialist,,Nyon,Marketing Campaigns Specialist,N,Vaud
Gestionnaire Magasin Technique,Nestlé Operational Services Worldwide SA,Orbe,Technical Store Manager,N,Vaud
Team Leader Production,Nestlé Operational Services Worldwide SA,Orbe,Production Team Leader,N,Vaud
Acheteur/euse industriel(le) | Payerne,,Payerne,Buyer / industrial honest (the) | Payerne,N,Vaud
Gestionnaire en logistique (F/H),Synergie Suisse,Payerne,Manager Logistics (m / f),N,Vaud
Inbound Marketing Executive Assistant,Avesco Rent SA,Puidoux,Inbound Marketing Executive Assistant,N,Vaud
Inbound Marketing Manager 80-100% - Puidoux,,Puidoux,Inbound Marketing Manager 80-100% - Puidoux,N,Vaud
Export Assistant,CPF SA - Conseil Placement Formation,Région lausannoise,export Assistant,N,Vaud
Spécialiste export 100%,"Universal-Job SA, Sion",Région lausannoise,Specialist export 100%,N,Vaud
6-12 months internship - Device Marketing Trainee,Salt Mobile SA,Renens,6-12 months internship - Device Marketing Trainee,N,Vaud
Acheteur industriel (m/f),SWISSto12,Renens,industrial buyer (m / f),N,Vaud
Network Rollout Site Acquisition Specialist,Salt Mobile SA,Renens,Network Rollout Site Acquisition Specialist,N,Vaud
PRODUCT EXPERT,,Renens,PRODUCT EXPERT,N,Vaud
HR-Generalist / HR Business Partner (Teil- oder Vollzeit),Novelis Switzerland SA,Sierre,HR Generalist / HR Business Partner (full or part time),N,Valais
Gérant indépendant (H / F),,Suisse,Independent Manager (M / F),N,Multiple
Agent d'ordonnance d'exécution 80-100%,Kelly Services Fribourg,Vaud,Dispensing agent 80-100%,N,Vaud
Responsable Groupe & Manifestations à 100%,,Vaud,Group Head & Events 100%,N,Vaud
Responsable technique,ValJob Lausanne,Vaud,technical Manager,N,Vaud
Inbound Marketing Manager 80-100%,Avesco Rent SA,Vaud  Puidoux,Inbound Marketing Manager 80-100%,N,Vaud
Assistant Director Housekeeping (Style),,Verbier,Assistant Director Housekeeping (Style),N,Valais
Un/e Assitant/e au Responsable des Opérations à 100%,"Les Fondues Wyssmüller®, en Gruyère, Suisse",Verbier,A / e Assitant / e to Operations Manager 100%,N,Valais
Quality Manager / ICT Consultant,Atos AG,Vevey,Quality Manager / ICT Consultant,N,Vaud
Quality Manager / ICT Consultant (h/f/d),Atos AG,Vevey,Quality Manager / ICT Consultant (h / f / d),N,Vaud
Quality Manager / ICT Consultant (h/f/d),Atos AG,Vevey,Quality Manager / ICT Consultant (h / f / d),N,Vaud
Responsable administratif et opérationnel (h/f),Climkit SA,Vevey,administrative and operational charge (m / f),N,Vaud
R&D Project Coordinator (F/M),REGENHU,Villaz-St-Pierre,R & D Project Coordinator (F / M),N,Fribourg
Directeur H/F (Orienté industrie et maintenance),RailTech,Villeneuve,Director M / F (oriented industry and maintenance),N,Vaud
Chef de projet sites pollués,Ebiox SA,Vufflens-la-Ville,Head of contaminated sites project,N,Vaud
Acquirente (50-60%) | Yverdon,,Yverdon,Buyer (50-60%) | Yverdon,N,Vaud
Spécialiste export FR-ALL-ANG 100 % (H/F),Ok Job SA,Yverdon,export specialist FR-ALL-ANG 100% (M / F),N,Vaud
Business Development Manager (Europe),NetGuardians SA,Yverdon-les-Bains,Business Development Manager (Europe),N,Vaud
Implementation Engineer - Delivery Consultant (multiple vacancies),NetGuardians SA,Yverdon-les-Bains,Implementation Engineer - Delivery Consultant (multiple vacancies),N,Vaud
Material Planner,Leclanché SA,Yverdon-les-Bains,material Planner,N,Vaud
Talent Acquisition Specialist,Netguardians SA,Yverdon-les-Bains,Talent Acquisition Specialist,N,Vaud
Service Marketing & Contract Specialist 80-100%,Siemens Healthcare AG,"Zuerich, CH-ZH",Service Marketing & Contract Specialist 80-100%,N,Zurich
"Inspektor / Berater für Elektroinstallationen (m/w, 100%)",,Region Zürich / Glarnerland,"Inspector / consultant for electrical installations (m / w, 100%)",Y,Zurich
Consultant Haufe umantis (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Consultant Haufe umantis (w / m / d),Y,Schaffhausen
Consultant Time Management (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Consultant Time Management (w / m / d),Y,Schaffhausen
HR People - die Community für externe HR Profis,HR Campus AG,Region Zürich / Schaffhausen,HR People - the community for external HR professionals,Y,Schaffhausen
HR People - die Community für externe Payroll Profis,HR Campus AG,Region Zürich / Schaffhausen,HR People - the community for external Payroll Professionals,Y,Schaffhausen
Senior Consultant SuccessFactors (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Senior Consultant Success Factor (w / m / d),Y,Schaffhausen
Senior Cloud Consultant,Netcloud AG,"Winterthur, Bern oder Basel",Senior Consultant Cloud,Y,Zurich
Berater/in für Abacus Projekte (mit Fokus Lohn / HR),Customize AG,"Winterthur, Zürich, Bern und St.Gallen",Consultant / in for Abacus Projects (focusing wage / HR),Y,Zurich
HR Fachperson mit Fokus Payroll & internationalem HRM (40% -60%) (Mutterschaftsvertretung befristet auf ca. 12 Monate),Linde Kryotechnik AG,8422 Pfungen,(Temporary maternity representation at approximately 12 months) HR expert with focus Payroll & HRM international (40% -60%),N,Zurich
HR Specialist (w/m/d),Linde Kryotechnik AG,8422 Pfungen,HR Specialist (w / m / d),N,Zurich
Product Manager (w/m/d),Linde Kryotechnik AG,8422 Pfungen,Product Manager (m / f / d),N,Zurich
Cabin Crew Members,,CH 8152 Glattbrugg,Cabin Crew Members,N,Zurich
Consultant im Bereich Immobilienverwaltung und Finanz-/ Rechnungswesen mit Abacus ERP,BEWIDA AG,CH 8152 Glattbrugg,Consultant in property management and finance / accounting with Abacus ERP,N,Zurich
Consultant im Bereich Payroll und Human Resources Management mit Abacus ERP,BEWIDA AG,CH 8152 Glattbrugg,Consultant in the Payroll and Human Resources Management with Abacus ERP,N,Zurich
"E-Commerce Manager (100%, m/w)",,CH 8152 Glattbrugg,"E-Commerce Manager (100%, m / w)",N,Zurich
Fachspezialist Flottenmanagement / ECM 3,,CH 8152 Glattbrugg,Specialist Fleet management / ECM 3,N,Zurich
Fachspezialist Text und Online Marketing,,CH 8152 Glattbrugg,Specialist text and online marketing,N,Zurich
Sachbearbeiter Einkauf,,CH 8152 Glattbrugg,clerk Shopping,N,Zurich
Senior Talend Consultant (w/m) (80-100%),Polynorm Software AG,CH 8152 Glattbrugg,Senior Talend Consultant (w / m) (80-100%),N,Zurich
Kaufmännische/r Werbe-Assistent/in 60-100%,,CH 8152 Opfikon,Commercial / r advertising wizard / in 60-100%,N,Zurich
Kurier,,CH 8180 Bülach,courier,N,Zurich
Personalfachfrau/mann,,CH 8180 Bülach,/ Man Personalfachfrau,N,Zurich
Umzugsmitarbeiter mit Erfahrung (Abruf),,CH 8180 Bülach,Moving personnel with experience (polling),N,Zurich
Werbeverteiler,,CH 8180 Bülach,advertising distribution,N,Zurich
Umzugshilfen (auf Stundenbasis),Schäfli Transporte,CH 8200 Schaffhausen,Moving aids (hourly),N,Schaffhausen
Veranstaltungs-Fachmann / Fachfrau (EFZ) 60 - 100%,,CH 8207 Schaffhausen,Event skilled / expert (EFZ) 60-100%,N,Schaffhausen
Social Media & Content Marketing Praktikant/-in,,CH 8212 Neuhausen am Rheinfall,Social Media & Content Marketing Intern / -in,N,Schaffhausen
1. Konzertmeister/in mit Sondervertrag,,CH 8400 Winterthur,1. Concertmaster / in special contract,N,Zurich
Leiter Marketing und Geschäftsentwicklung (m/w),Park Hotel Winterthur AG,CH 8400 Winterthur,Head of Marketing and Business Development (m / f),N,Zurich
Marketing und Sales Manager (m/w) 60-80%,Premotec GmbH,CH 8400 Winterthur,Marketing and Sales Manager (m / w) 60-80%,N,Zurich
motivierte Restaurations fachfrau mit eidg. Abschluss oder Berufserfahrung,,CH 8400 Winterthur,motivated restoration professional woman with Federal. Degree or work experience,N,Zurich
Online Marketing Mitarbeiter/in (m/w) - 100%,netpulse AG,CH 8400 Winterthur,Online Marketing / in (m / f) - 100%,N,Zurich
Platzanweiser/in im Teilzeitpensum,KIWI KINOS AG,CH 8400 Winterthur,Usher / in the part-time basis,N,Zurich
Praktikum Content Marketing Konzepter/Texter (m/w),,CH 8400 Winterthur,Internship content marketing concept developer / copywriter (m / f),N,Zurich
Reisefachfrau ab sofort 50%-80%,,CH 8400 Winterthur,Travel specialist now 50% -80%,N,Zurich
Reiseleiterinnen,,CH 8400 Winterthur,Tour guides,N,Zurich
Restaurationsfachfrau / -mann EFZ,,CH 8400 Winterthur,Restoration / -mann EFZ,N,Zurich
"Stellvertretende/r Betriebsleiter/in (20-60%, im Stundenlohn, Do. - Sa.)",,CH 8400 Winterthur,"Vice / r manager / in (20-60% on an hourly basis, Thu - Sa.)",N,Zurich
"Werden Sie Teil des PROSE-Teams in Bern als Senior Consultant, 80-100%!",PROSE AG,CH 8400 Winterthur,"Become part of the PROSE team in Bern as a senior consultant, 80-100%!",N,Zurich
Associate Director Business Development,Zimmer GmbH,CH 8404 Winterthur,Associate Director of Business Development,N,Zurich
Continuous Improvement Engineer 100% m/f,Zimmer GmbH,CH 8404 Winterthur,Continuous Improvement Engineer 100% m / f,N,Zurich
Director Pricing EMEA 100%,Zimmer GmbH,CH 8404 Winterthur,Director EMEA Pricing 100%,N,Zurich
Learning and Development Specialist 100% W/M,Zimmer GmbH,CH 8404 Winterthur,Learning and Development Specialist 100% W / M,N,Zurich
Shopfloor Leader Warehouse 100% w/m,Zimmer GmbH,CH 8404 Winterthur,Shop Floor Leader Warehouse 100% w / m,N,Zurich
Intern Marketing & Communication 80-100% (m/f),,CH 8406 Winterthur,International Marketing & Communication 80-100% (m / f),N,Zurich
Restaurationsfachmann/ Restaurationsfachfrau,,CH 8408 Winterthur,Restoration specialist / restoration specialist,N,Zurich
Lehrstelle als Restaurationsfachmann/frau EFZ (m/w) auf Sommer 2021,,CH 8428 Teufen,Apprenticeship as a restoration / frau EFZ (m / w) in summer 2021,N,Zurich
Community Coordinator,GIANTS Software GmbH,CH 8454 Buchberg,Community Coordinator,N,Schaffhausen
Event Manager,GIANTS Software GmbH,CH 8454 Buchberg,event Manager,N,Schaffhausen
Junior Sound Engineer,GIANTS Software GmbH,CH 8454 Buchberg,Junior Sound Engineer,N,Schaffhausen
Bike-Guide m/w ab für die Saison 2020,Aktivferien AG,CH 8472 Seuzach,Bike guide m / w from for the season 2020,N,Zurich
Restaurationsfachmann / Fachfrau 50-100%,,CH 8472 Seuzach,Restoration specialist / expert 50-100%,N,Zurich
Projektleiter Event und Messemobiliar,Creativework AG,CH 8544 Attikon,Project Event and exhibition furniture,N,Zurich
Sachbearbeiter (m/w/d) Export Landverkehre,Kühne + Nagel AG,Embrach,Agent (m / m / d) exporting country traffics,N,Zurich
PersonalberaterIn 80-100%,Tempro Personal,Frauenfeld,HR consultant 80-100%,N,Thurgau
Personal sachbearbeiter/-in 60%-100%,"inova Personal AG, Frauenfeld",Gachnang,Personnel clerk / -in 60% -100%,N,Thurgau
Business Manager (m/f/d) Integrated Logistics,Kühne + Nagel AG,Glattbrugg,Business manager (m / f / d) Integrated Logistics,N,Zurich
Product Lead in AI-Tech Start-up für SaaS Lösung in Fertigungsindustrie,Imnoo AG,Glattbrugg,Product Lead in AI-tech start-up SaaS solution in manufacturing industry,N,Zurich
Business Manager (m/f/d) Integrated Logistics,,"Glattbrugg, Zürich",Business manager (m / f / d) Integrated Logistics,N,Zurich
Business Manager (m/f/d) Integrated Logistics,,"Glattbrugg, Zürich",Business manager (m / f / d) Integrated Logistics,N,Zurich
Sales & Marketing Werksstudent (m/ w/ d),,"Glattbrugg, Zürich",Sales & Marketing Working Student (m / w / d),N,Zurich
Acquisition Marketing Manager - Mobile Broadband (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Acquisition Marketing Manager - Mobile Broadband (w / m) 100%,N,Zurich
Digital Content Marketing Manager B2B (w/m) 80%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Digital Content Marketing Manager B2B (m / f) 80%,N,Zurich
HR Operations Expert (w/m) 80-100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),HR Operations Expert (w / m) 80-100%,N,Zurich
Leiter Expansion & POS Entwicklung (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Head expansion POS & Development (w / m) 100%,N,Zurich
Marketing Manager - Partnerschaften und Kooperationen (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Marketing Manager - partnerships and collaborations (w / m) 100%,N,Zurich
Product Manager TV Customer Experience (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Product Manager TV Customer Experience (w / m) 100%,N,Zurich
Sales Planner (w/m) 80 - 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Sales Planner (w / w) 80-100%,N,Zurich
"Senior Product Manager Internet, Konvergenz & Zubehör (w/m) 100%",Sunrise Communications AG,Glattpark (Opfikon - Zürich),"Senior Product Manager Internet, convergence & Accessories (w / m) 100%",N,Zurich
Receptionist / Assistent (m/w),Golf Kyburg,Kemptthal,Receptionist / Assistant (m / f),N,Zurich
Gemeinde schreiber/in 100%,Gemeindeverwaltung,Lindau,Municipality writer / in 100%,N,Zurich
Category Manager Procurement,IVF HARTMANN AG,Neuhausen,Procurement Category Manager,N,Schaffhausen
HR Business Partner - Digital Customer Experience,AGCO International GmbH,Neuhausen,HR Business Partner - Digital Customer Experience,N,Schaffhausen
Project Manager Logistics and Processes (100 %),IVF HARTMANN AG,Neuhausen,Project Manager Logistics and Processes (100%),N,Schaffhausen
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Neuhausen am Rheinfall,Apprenticeship system catering expert man EFZ,N,Schaffhausen
"zoll deklarant, m/w",progress personal ag,raum schaffhausen,"duty deklarant, m / w",N,Schaffhausen
HR Business Partner / HR Business Partnerin,Careerplus AG,Raum Winterthur,HR Business Partner / HR Business Partner,N,Zurich
HR Business Partner / HR Business Partnerin,Careerplus AG,Raum Winterthur,HR Business Partner / HR Business Partner,N,Zurich
Human Resources Manager 60 - 70 % D/F (w/m),Human Professional Personalberatung AG,Raum Winterthur,Human Resources Manager 60-70% D / F (w / m),N,Zurich
Office Manager,"Global Personal Partner AG, Filiale Zürich - Technik",Raum Winterthur,Office Manager,N,Zurich
Betriebsleiter (m/w) 100%,,Region Zürich,Manager (m / w) 100%,N,Zurich
Selbständiges Verkaufstalent Region Zürich,,Region Zürich,Independent sales talent Region Zurich,N,Zurich
