Description,Employer,Location,Translation,Multiple,State
Global Product and Application Manager für Luftbefeuchtung (m/w),Condair Group AG,Freienbach,Global Product and Application Manager for humidification (m / f),N,Schwyz
Personalassistent (m/w),BSH Hausgeräte AG,Geroldswil,Personal Assistant (m / f),N,Zurich
Airline / General Sales Agent - Operations & Reservations Mitarbeiter(in) 100 %,ATC Aviation Services AG,Glattbrugg,Airline / General Sales Agent - Operations & Reservations employees (in) 100%,N,Zurich
CEO/Executive Chairman-ASSISTANT D/E (m/w),m-way ag,Glattbrugg,CEO / Executive Chairman-ASSISTANT D / E (m / f),N,Zurich
Business Manager (m/f/d) Integrated Logistics,,"Glattbrugg, Zürich",Business manager (m / f / d) Integrated Logistics,N,Zurich
Business Manager (m/f/d) Integrated Logistics,,"Glattbrugg, Zürich",Business manager (m / f / d) Integrated Logistics,N,Zurich
Sales & Marketing Werksstudent (m/ w/ d),,"Glattbrugg, Zürich",Sales & Marketing Working Student (m / w / d),N,Zurich
Acquisition Marketing Manager - Mobile Broadband (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Acquisition Marketing Manager - Mobile Broadband (w / m) 100%,N,Zurich
Digital Content Marketing Manager B2B (w/m) 80%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Digital Content Marketing Manager B2B (m / f) 80%,N,Zurich
HR Operations Expert (w/m) 80-100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),HR Operations Expert (w / m) 80-100%,N,Zurich
Leiter Expansion & POS Entwicklung (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Head expansion POS & Development (w / m) 100%,N,Zurich
Marketing Manager - Partnerschaften und Kooperationen (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Marketing Manager - partnerships and collaborations (w / m) 100%,N,Zurich
Product Manager TV Customer Experience (w/m) 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Product Manager TV Customer Experience (w / m) 100%,N,Zurich
Sales Planner (w/m) 80 - 100%,Sunrise Communications AG,Glattpark (Opfikon - Zürich),Sales Planner (w / w) 80-100%,N,Zurich
"Senior Product Manager Internet, Konvergenz & Zubehör (w/m) 100%",Sunrise Communications AG,Glattpark (Opfikon - Zürich),"Senior Product Manager Internet, convergence & Accessories (w / m) 100%",N,Zurich
Geschäftsführer/in 100%,Gidor SA,Gossau,Manager / in 100%,N,Sankt Gallen
HR Assistant 80 % (w/m/d),Mettler Toledo,Greifensee,HR Assistant 80% (w / m / d),N,Zurich
Teamleiter/in Supply Chain Planung (m/w) 100%,Mettler Toledo,Greifensee,Team leader / in supply chain planning (m / w) 100%,N,Zurich
Junior Export Specialist,Global Kader Personal,Grossraum Baden/AG,Junior Export Specialist,N,Aargau
Junior Marketing Grafik Designer,Global Kader Personal,Grossraum ZH/ZG,Junior Marketing Graphic Designer,N,Zug
HR Sachbearbeiter,Human Professional Personalberatung AG,Grossraum Zürich,HR officer,N,Zurich
HUMAN RESOURCES MANAGER (80-100%),"Convidis, Glattbrugg",Grossraum Zürich,Human Resources Manager (80-100%),N,Zurich
Projekt einkäufer (w/m),Leica Geosystems AG,Heerbrugg,Project purchase (w / m),N,Sankt Gallen
Praktikant im Marketing (m/w),TCS Touring Club Suisse,Hinwil,Intern in Marketing (m / w),N,Zurich
Produktmanager (w/m/d) für Energiemanagement-Lösungen,Schneider Electric (Schweiz) AG,Horgen  (Zürich),Product Manager (w / m / d) for energy management solutions,N,Zurich
Vice President (f/m/d) Talent Management & Learning Europe,Schneider Electric (Schweiz) AG,Horgen (Zürich),Vice President (f / m / d) Talent Management & Learning Europe,N,Zurich
Service-Mitarbeiterin / Aushilfe,Restaurant Kreuz Horgenberg,Horgenberg,Service employee / temporary,N,Glarus
Einkäufer (m/w),Geberit AG,Jona,Purchaser (m / w),N,Sankt Gallen
Global Business Developer OEM (m/f),Geberit AG,Jona,Global Business Developer OEM (m / f),N,Sankt Gallen
"Leitung Marketing (m/w, 80-100%)",Dieci AG,Jona,"Marketing Manager (m / w, 80-100%)",N,Sankt Gallen
Lernende Systemgastronomiefachfrau/-mann EFZ (Beginn 2020),,Kappel,Learning system catering / -mann EFZ (beginning 2020),N,Solothurn
Biotechnology Programme Director,Givaudan,Kemptthal,Biotechnology Program Director,N,Zurich
HR Manager Operations,Givaudan,Kemptthal,HR Operations Manager,N,Zurich
Lernende Systemgastronomiefachfrau/-mann EFZ (Beginn 2020),,Kemptthal,Learning system catering / -mann EFZ (beginning 2020),N,Zurich
Air Export Specialist,,Kloten,Air Export Specialist,N,Zurich
Assistant Procurement (w/m) 50%,,Kloten,Procurement Assistant (w / m) 50%,N,Zurich
Junior HR Assistant 40 - 60 % (w/m) - HR Administration und Payroll,,Kloten,Junior HR Assistant 40 - 60% (w / m) - HR Administration and Payroll,N,Zurich
Junior Procurement Manager (w/m) 100%,,Kloten,Junior Procurement Manager (m / f) 100%,N,Zurich
Pricing Analyst (m/w),AMAG Group,Kloten,Pricing Analyst (m / w),N,Zurich
Pricing Analyst (m/w),,Kloten,Pricing Analyst (m / w),N,Zurich
Pricing Analyst (m/w) 100%,,Kloten,Pricing (m / w) 100%,N,Zurich
Procurement Manager (w/m) 100%,,Kloten,Procurement Manager (m / f) 100%,N,Zurich
Sachbearbeiter Spedition 100% (m/w),Loomis International AG,Kloten,Forwarding agent 100% (w / w),N,Zurich
Sachbearbeiter Spedition 100% (m/w),,Kloten,Forwarding agent 100% (w / w),N,Zurich
Organisations berater/in (70%-100%),icommit GmbH,Küsnacht,Organizations consultant / in (70% -100%),N,Zurich
Logistics Administration Specialist,Estée Lauder AG Lachen,Lachen,Logistics Administration Specialist,N,Schwyz
"GastgeberIn, 50-100%, Temporär (auch nur 1-2 Monate möglich)",active.personal AG,linkes Zürichsee-Ufer,"Host a, 50-100%, Temporary (only 1-2 months possible)",N,Zurich
Payroll Specialist (80-100%),hauswartprofis AG,Mägenwil,Payroll Specialist (80-100%),N,Aargau
Qualitätsbeauftragte/r Reinigungsbranche,hauswartprofis AG,Mägenwil,Quality Manager / r cleaning industry,N,Aargau
Front Office Manager (100%),Hotel Boldern AG,Männedorf,Front Office Manager (100%),N,Zurich
Product Manager Snacking (m/w),Midor AG,Meilen,Product Manager Snacking (m / f),N,Zurich
"Fachhändlerverantwortlicher (m/w) 100%ganze Schweiz, Mönchaltorf",STOCKER ZIWALIG AG,Mönchaltorf,"Dealer in charge (m / w) 100% whole Switzerland, Mönchaltorf",N,Zurich
Product Manager (m/w) 100%,KRAFTWERK GROUP AG,Mönchaltorf,Product Manager (m / w) 100%,N,Zurich
Digital Marketing Specialist,Holmes Place AG,OBERRIEDEN,Digital Marketing Specialist,N,Zurich
Digital Marketing Specialist 50%,Holmes Place AG,Oberrieden,Digital Marketing Specialist 50%,N,Zurich
Performance Marketing ist Dein Ding? Geile Sache! Dann bist Du bei uns richtig.,Automotive Technologies AG I MeinMech,Oerlikon,Performance marketing is your thing? Cool thing! Then you are right with us.,N,Zurich
Stellvertretende Betriebsleitung 80%,Activ Fitness AG,Oerlikon,Vice management 80%,N,Zurich
Supply Chain Manager 100% (m/w),Déesse AG,Oetwil am See,Supply Chain Manager 100% (w / w),N,Zurich
Leiter Expansion & POS Entwicklung (w/m) 100%,Sunrise Communications AG,Opfikon,Head expansion POS & Development (w / m) 100%,N,Zurich
Marketing Manager - Partnerschaften und Kooperationen (w/m) 100%,Sunrise Communications AG,Opfikon,Marketing Manager - partnerships and collaborations (w / m) 100%,N,Zurich
Disponent/Sachbearbeiterin Backoffice,STILL AG,Otelfingen,Dispatcher / Clerk Back Office,N,Zurich
Logistiker/-in EFZ,Lindab AG,Otelfingen,Logisticians / -in EFZ,N,Zurich
Praktikant Van Business (m/w),MAN Truck & Bus Schweiz AG,Otelfingen,Intern Van Business (m / w),N,Zurich
Programmleiter und Coach 100 % (m/w),Sulser Logistik AG,Otelfingen,Program manager and coach 100% (w / w),N,Zurich
F&B Geschäftsführer-Assistent (m/w),Gastrag AG,"Papa Joe's, Zürich",F & B manager assistant (m / f),N,Zurich
Assistant Group Business Services,OC Oerlikon Management AG,Pfäffikon,Assistant Group Business Services,N,Zurich
Executive Assistant,OC Oerlikon Management AG,Pfäffikon,Executive Assistant,N,Zurich
Executive Assistant,OC Oerlikon Management AG,Pfäffikon,Executive Assistant,N,Zurich
Leiter Instandhaltung (Dipl. Ing) 100%,Workmanagement AG,Pfäffikon SZ,Head of Maintenance (Dipl. Ing) 100%,N,Schwyz
Supervisor Logistics 100%,Workmanagement AG,Pfäffikon SZ,Supervisor Logistics 100%,N,Schwyz
zoll deklarant MIT ERFAHRUNG ALS SACH BEARBEITER LUFTFRACHT IMPORT (100%),,"Primary Location Bachenbulach, Zurich - CH",duty deklarant WITH OPERATING EXPERIENCE AS AGENTS AIRFREIGHT IMPORT (100%),N,Zurich
Sachbearbeiter/in Export 100%,"Universal-Job AG, Rapperswil",Rapperswil,Clerk / in exporting 100%,N,Sankt Gallen
Sachbearbeiter/in Export 100%,"Universal-Job AG, Rapperswil",Rapperswil,Clerk / in exporting 100%,N,Sankt Gallen
Sachbearbeiter/in Export 100%,"Universal-Job AG, Rapperswil",Rapperswil,Clerk / in exporting 100%,N,Sankt Gallen
Claim Manager,Graf + Cie AG,Rapperswil SG,claim Manager,N,Sankt Gallen
Training and Education Manager (m/w),Geberit AG,Rapperswil-Jona,Training and Education Manager (m / f),N,Sankt Gallen
HR Generalist mit Drive (w/m),Human Professional Personalberatung AG,Raum Aarau,HR generalist Drive (w / m),N,Aargau
Teamleiter Payroll 100% (m/w),DELIGO AG,Raum Dietikon,Payroll team leader 100% (w / w),N,Zurich
HR Fachfrau / HR Fachmann 40 - 60 %,Human Professional Personalberatung AG,Raum Regensdorf,HR specialist / HR expert 40 - 60%,N,Zurich
Assistentin für den Bereichsleiter (w/m),Human Professional Personalberatung AG,Raum Zürich,Assistant to the Director (m / f),N,Zurich
Fachfrau / Fachmann Human Resources,Human Professional Personalberatung AG,Raum Zürich,Expert / person skilled Human Resources,N,Zurich
GESCHÄFTSFÜHRER 100%,Level Consulting AG,Raum Zürich,MANAGING 100%,N,Zurich
GESCHÄFTSFÜHRER 100%,Level Consulting AG,Raum Zürich,MANAGING 100%,N,Zurich
"Geschäftsführer/-in Coop Restaurant, Raum Zürich",Coop Genossenschaft,Raum Zürich,"Manager / -in Coop Restaurant, Zurich area",N,Zurich
Sachbearbeiter/in Hotellerie 50%,Stampfli AG,Raum Zürich,Agent / in hotels 50%,N,Zurich
Strategischer Einkäufer (w/m),IT-Tech Personal AG,Raum Zürichsee,Strategic Purchaser (w / m),N,Zurich
Ausbildung - Spezialist Bewegungs- und Gesundheitsförderung (SAFS) (m/w/d) Vollzeit,,Regensdorf,Training - specialist motion and Health Promotion (SAFS) (m / h / d) Full Time,N,Zurich
BUSINESS DEVELOPMENT MANAGER (W/M) DELL,Bechtle Schweiz AG,Regensdorf,BUSINESS DEVELOPMENT MANAGER (W / M) DELL,N,Zurich
Director of Operations (m/w) 100%,Habegger AG,Regensdorf,Director of Operations (m / w) 100%,N,Zurich
ERP Berater - HR-Modul / HCM (m/w/d) - Schwerpunkt Personalwirtschaft,IFS Schweiz AG,Regensdorf,ERP Consultant - HR module / HCM (m / w / d) - Focus on Human Resources,N,Zurich
TRAINER (M/W/D) Vollzeit,,Regensdorf,COACH (M / W / D) Full Time,N,Zurich
Restaurantleiter/in,Burger King,Regensdorf / Zürich,Restaurant Manager / in,N,Zurich
CX Advisor for B2B Manufacturing (f/m/d) Customer Experience Advisory,SAP (Schweiz) AG,"Regensdorf, ZH",CX Advisor for B2B Manufacturing (f / m / d) Customer Experience Advisory,N,Zurich
"Global CX Advisor for Retail, CP and Manufacturing Industries (f/m/d) Customer Experience Advisory",SAP (Schweiz) AG,"Regensdorf, ZH","Global CX Advisor for Retail, CP and Manufacturing Industries (f / m / d) Customer Experience Advisory",N,Zurich
HCM Presales Senior Specialist (f/m/d),SAP (Schweiz) AG,"Regensdorf, ZH",HCM Presales Specialist (f / m / d),N,Zurich
SAP (Senior) Master Data Management Consultant,SAP (Schweiz) AG,"Regensdorf, ZH",SAP (Senior) Master Data Management Consultant,N,Zurich
Senior Business Transformation Consultant (f/m),SAP (Schweiz) AG,"Regensdorf, ZH",Senior Business Transformation Consultant (f / m),N,Zurich
Technischer Kaufmann,work-shop Personal Wil GmbH,Region Stadt Zürich,Technical Merchant,N,Zurich
Betriebsleiter (m/w) 100%,,Region Zürich,Manager (m / w) 100%,N,Zurich
Human Resources Generalist inkl. Payroll 100% (w/m),Freestar-People AG,Region Zürich,Human Resources generalist incl. Payroll 100% (w / w),N,Zurich
Payroll Specialist 100% (w/m),Freestar-People AG,Region Zürich,Payroll Specialist 100% (w / w),N,Zurich
Selbständiges Verkaufstalent Region Zürich,,Region Zürich,Independent sales talent Region Zurich,N,Zurich
"Inspektor / Berater für Elektroinstallationen (m/w, 100%)",,Region Zürich / Glarnerland,"Inspector / consultant for electrical installations (m / w, 100%)",N,Zurich
Consultant Haufe umantis (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Consultant Haufe umantis (w / m / d),N,Schaffhausen
Consultant Time Management (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Consultant Time Management (w / m / d),N,Schaffhausen
HR People - die Community für externe HR Profis,HR Campus AG,Region Zürich / Schaffhausen,HR People - the community for external HR professionals,N,Schaffhausen
HR People - die Community für externe Payroll Profis,HR Campus AG,Region Zürich / Schaffhausen,HR People - the community for external Payroll Professionals,N,Schaffhausen
Project Assistant Digital HR Consulting - 50%,Avenir Group AG,Region Zürich / Schaffhausen,Project Assistant Digital HR Consulting - 50%,N,Schaffhausen
Senior Consultant SuccessFactors (w/m/d),HR Campus AG,Region Zürich / Schaffhausen,Senior Consultant Success Factor (w / m / d),N,Schaffhausen
HR-MANAGER inkl. Payroll mit sehr guten Italienischkenntnissen,Mooser & Partner AG,Region Zürich Nord,HR MANAGER incl. Payroll with very good knowledge of Italian,N,Zurich
Office-Managerin 100% (m/w),Human Professional Personalberatung AG,Region Zürich-City,Office Manager 100% (w / w),N,Zurich
HR Manager,"Global Personal Partner AG, Filiale Rapperswil",Region Zürichsee,HR Manager,N,Zurich
Operativer Einkäufer / Disponent 100% (w/m),Assa Abloy (Schweiz) AG,Richterswil,Operational Purchaser / dispatcher 100% (w / w),N,Zurich
Strategic Sourcing Engineer 100% (w/m),Assa Abloy (Schweiz) AG,Richterswil,Strategic Sourcing Engineer 100% (w / w),N,Zurich
Ausbildung - Spezialist Bewegungs- und Gesundheitsförderung (SAFS) (m/w/d) Vollzeit,,Rümlang,Training - specialist motion and Health Promotion (SAFS) (m / h / d) Full Time,N,Zurich
Qualitätsmanager/in 100%,Two Spice AG,Rümlang,Quality Manager / in 100%,N,Zurich
TRAINER (M/W/D) Vollzeit,,Rümlang,COACH (M / W / D) Full Time,N,Zurich
Executive Assistant (m/w) 100%,ams International AG,Rüschlikon,Executive Assistant (m / w) 100%,N,Zurich
HR Specialist (m/w) 100%,ams International AG,Rüschlikon,HR Specialist (m / w) 100%,N,Zurich
Allrounder 100% oder auch Teilzeit 50%,3 Mens GmbH,Rüti Zürich,Allrounder 100% or even 50% part-time,N,Zurich
// Logistic & Supply Chain Specialist Personenwagen m/w,FCA Switzerland SA,Schlieren,// Logistic & Supply Chain Specialist cars m / w,N,Zurich
// Trainee Marketing Fiat Professional m/w,FCA Switzerland SA,Schlieren,// Marketing Trainee Fiat Professional m / f,N,Zurich
Data Science Product Manager - Contovista Deep Brain,,Schlieren,Data Science Product Manager - Contovista Deep Brain,N,Zurich
Digital Marketing Manager,Zühlke Engineering AG,Schlieren,Digital Marketing Manager,N,Zurich
Digital Marketing Manager,Onedot AG,Schlieren,Digital Marketing Manager,N,Zurich
Digital Marketing Manager 100% (m/w),Promotion-Tools AG,Schlieren,Digital Marketing Manager 100% (w / w),N,Zurich
Head of Product,,Schlieren,Head of Product,N,Zurich
Project Lead Campaigns,Zühlke Engineering AG,Schlieren,Project Lead Campaigns,N,Zurich
"Startup Supporter (w/m, 100%)",IFJ Institut für Jungunternehmen AG,Schlieren,"Startup Supporter (w / m, 100%)",N,Zurich
Stellvertretender Head Group HR Operations (w/m),Zühlke Engineering AG,Schlieren,Deputy Head of Group HR Operations (m / f),N,Zurich
Parts Advisor / Teiledienstmitarbeiter (m/w/d) - Schlieren,,"Schlieren, Zurich",Parts Advisor / Parts Service (m / h / d) - Schlieren,N,Zurich
Junior Projektleiter New Learning (w/m),Meier Tobler AG,Schwerzenbach,Junior Project Manager New Learning (w / m),N,Zurich
Screening Eagle Technologies - Human Resources Manager,Screening Eagle Technologies,Schwerzenbach,Screening Eagle Technologies - Human Resources Manager,N,Zurich
Space und Community Manager (m/w) 100%,OfficeLAB AG,Spreitenbach,Space and Community Manager (m / w) 100%,N,Schwyz
"E-Commerce Manager/in 100%, ab sofort oder nach Vereinbarung",Job Solution AG,Stadt Zürich,"E-Commerce Manager / in 100%, immediately or by appointment",N,Zurich
Executive Assistant inklusive Schulungsorganisation,Careerplus AG,Stadt Zürich,Executive Assistant including training organization,N,Zurich
Executive Assistant inklusive Schulungsorganisation,Careerplus AG,Stadt Zürich,Executive Assistant including training organization,N,Zurich
HR Generalist / HR Operations Manager 80-100% (w/m),"Universal-Job AG, ADMI Zürich",Stadt Zürich,HR Generalist / HR Operations Manager 80-100% (w / w),N,Zurich
Human Resources Payroll Specialist 100% (w/m),Freestar-People AG,Stadt Zürich,Human Resources Payroll Specialist 100% (w / w),N,Zurich
"Mitarbeiter/-in Operationscenter (80-100%, Festanstellung)",neXt work ag,Stadt Zürich,"Employees / -in Operation Center (80-100%, permanent position)",N,Zurich
"Performance Marketing Manager/in 100%, ab sofort oder nach Vereinbarung",Job Solution AG,Stadt Zürich,"Performance Marketing Manager / in 100%, immediately or by appointment",N,Zurich
Sozialversicherungsfachfrau als Fachspezialistin 1. Säule 100% (m/w),Freestar-People AG,Stadt Zürich,Social security specialist as a skilled specialist 1 column 100% (w / w),N,Zurich
Teamassistenz für den HR-Bereich 100%,Vokus Personal AG - Kaufmännische Berufe,Stadt Zürich,Team Assistant for the HR area 100%,N,Zurich
Assistent/in im Strafrecht / Officemanager/in (100%),job impuls ag,Stadt Zürich/ Zürichsee,Assistant / in the Criminal Law / Office Manager / in (100%),N,Zurich
Content Manager (m/w) (100%),job impuls ag,Stadt Zürich/ Zürichsee,Content Manager (m / f) (100%),N,Zurich
HR Assistant w/m - temporär für ca. 6-9 Monate (100%),job impuls ag,Stadt Zürich/ Zürichsee,HR Assistant w / m - for approx 6-9 months (100%),N,Zurich
HR Generalist (100%),job impuls ag,Stadt Zürich/ Zürichsee,HR generalist (100%),N,Zurich
Teamassistant mit viel Eigenverantwortung (100%),job impuls ag,Stadt Zürich/ Zürichsee,Team Assistant with a lot of responsibility (100%),N,Zurich
Operativer Einkäufer (m/w),Sensirion AG,Stäfa,Operational Buyer (m / f),N,Zurich
Online Marketing and Communications Manager 100% (w/m),Assa Abloy (Schweiz) AG,Tagelswangen,Online Marketing and Communications Manager 100% (w / w),N,Zurich
IT-affine/n Eventmanager/in / Allrounder/in mit Kommunikationserfahrung und Organisationstalent,Stiftung Technopark Zürich,"Technoparkstrasse 1, 8005 Zürich",IT affinity / n Event Manager / in / Allrounder / in with communication experience and organizational skills,N,Zurich
SALES-TRAINEES (m/w/d),P&I Personal und Informatik AG (Schweiz),Thalwil,SALES trainees (m / w / d),N,Zurich
Product Engineer (m/w),WEY Technology AG,Unterengstringen,Product Engineer (m / f),N,Zurich
Geschäftsleitungsassistent 80-100% (m/w),EPLAN Software & Service AG,Urdorf,Business Wire assistant 80-100% (w / w),N,Zurich
Gebietskoordinator in für Zusteller innen 70% Stadt Zürich,,Urdorf/ZH,Field coordinator in% for delivery inside 70 City of Zurich,N,Zurich
Sportbegeisterter Tourismusprofi 80-100%,Active Travel AG,Uster,Sports enthusiasts Tourism Professional 80-100%,N,Zurich
Ausbildung - Spezialist Bewegungs- und Gesundheitsförderung (SAFS) (m/w/d) Vollzeit,,Volketswil,Training - specialist motion and Health Promotion (SAFS) (m / h / d) Full Time,N,Zurich
TRAINER (M/W/D) Vollzeit,,Volketswil,COACH (M / W / D) Full Time,N,Zurich
Wir suchen eine aufgestellte und versierte Payrollerin 100%,Universal-Job AG,Volketswil,We are looking for an established and experienced Payrollerin 100%,N,Zurich
Wir suchen eine aufgestellte und versierte Payrollerin 100%,Universal-Job AG,Volketswil,We are looking for an established and experienced Payrollerin 100%,N,Zurich
HR Administration- und Payroll Specialist/In 60%,Basefit.ch AG,"Volketswil, Schweiz",HR Administration- and Payroll Specialist / In 60%,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Wädenswil,Student restaurant specialist EFZ w / m,N,Zurich
ReiseberaterIn Wädenswil (50 - 100% - m/w),DER Touristik Suisse,Wädenswil,Travel agent Wädenswil (50 - 100% - m / w),N,Zurich
PlatzchefIn / LeiterIn Event auf Platz,TSW Musical AG,Walenstadt,Place boss / LeiterIn Event place,N,Sankt Gallen
Bereichsleiter Projekte,Adcubum AG,Wallisellen,Head of Projects,N,Zurich
FilialleiterIn mit Reisebüroerfahrung Zürich Glattzentrum (80 - 100% - m/w),DER Touristik Suisse,Wallisellen,Store manager with travel agent experience Zurich Straight center (80 - 100% - m / w),N,Zurich
Head of Digital Marketing,UPC Schweiz GmbH,Wallisellen,Head of Digital Marketing,N,Zurich
Head of Digital Marketing,UPC Schweiz GmbH,Wallisellen,Head of Digital Marketing,N,Zurich
M&A Manager,UPC Schweiz GmbH,Wallisellen,M & A Manager,N,Zurich
Market Business Developerin (m/f),Canon (Schweiz) AG,Wallisellen,Market Business Developerin (m / f),N,Zurich
Market Business Developerin (m/f),Canon (Schweiz) AG,Wallisellen,Market Business Developerin (m / f),N,Zurich
Marketing Manager B2B,UPC Schweiz GmbH,Wallisellen,Marketing Manager B2B,N,Zurich
Praktikum Brand & Media,UPC Schweiz GmbH,Wallisellen,Internship Brand & Media,N,Zurich
Produktmanager (m/w/d) für Personaldienst und Einsatzplanung peps.NET - Wallisellen (CH),NEXUS Schweiz AG,Wallisellen,Product Manager (m / w / d) for service personnel and scheduling peps.NET - Wallisellen (CH),N,Zurich
Produktmanager 100% (m/w),Health Info Net AG,Wallisellen,Product Manager 100% (w / w),N,Zurich
Projektleiter Marketing & Kommunikation 100% (m/w),Health Info Net AG,Wallisellen,Project Manager Marketing & Communications 100% (w / w),N,Zurich
ReiseberaterIn Glattzentrum (80 -100% - m/w),DER Touristik Suisse,Wallisellen,Travel agent Straight center (80 -100% - m / w),N,Zurich
Sachbearbeiter/in Backoffice Reinigung (m/w/d),Apleona HSG AG,Wallisellen,Agent / in back office cleaning (m / h / d),N,Zurich
Senior Business Consultant 100% - im Bereich Schaden/Leistungen,Adcubum AG,Wallisellen,Senior Business Consultant 100% - in the property / services,N,Zurich
Senior Business Consultant im Bereich Motorfahrzeugversicherung und/oder KFZ Versicherung,Adcubum AG,Wallisellen,Senior Business Consultant in the motor vehicle insurance and / or car insurance,N,Zurich
Senior Reporting & Data Architect,UPC Schweiz GmbH,Wallisellen,Senior Reporting & Data Architect,N,Zurich
Social Media Manager (m/w/d) - Wallisellen (CH),NEXUS Schweiz AG,Wallisellen,Social Media Manager (m / w / d) - Wallisellen (CH),N,Zurich
UX Manager,UPC Schweiz GmbH,Wallisellen,UX Manager,N,Zurich
Product Manger Software,Canon (Schweiz) AG,Wallisellen / Zürich,Product Manager Software,N,Zurich
Java Software Entwickler/in Bahnleitsysteme 80-100%,Siemens Mobility,"Wallisellen, CH-ZH",Java Software Developer / in traffic control 80-100%,N,Zurich
Praktikant/in 100% Human Resources & Employer Branding (befristet für 12 Monate),skyguide,Wangen b. Dübendorf,Intern / in 100% Human Resources & employer branding (limited for 12 months),N,Zurich
"Performance, relationship and contract management leader",skyguide,Wangen bei Dübendorf,"Performance, relationship and contract management leader",N,Zurich
Praktikant Moderne Lernmethodik (E-Learning),,Wangen bei Dübendorf,Intern Modern learning methods (e-learning),N,Zurich
Praktikant/in 100% Human Resources & Employer Branding (befristet für 12 Monate),,Wangen bei Dübendorf,Intern / in 100% Human Resources & employer branding (limited for 12 months),N,Zurich
Product Manager,,Wangen bei Dübendorf,Product Manager,N,Zurich
Gebietsleiter m/w Unterhaltsreinigung 100%,COWA Service Gebäudedienste,Watt - Regensdorf,Area Manager m / w maintenance cleaning 100%,N,Zurich
Hausbetrieb und Gästebetreuung (50%),Übersetzerhaus Looren,Wernetshausen (ZH),House operation and Gästebetreuung (50%),N,Zurich
Executive Assistant (m/w) 80 – 100 %,ALPHA Beratungs AG,Wettingen,Executive Assistant (m / w) 80-100%,N,Aargau
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Personal- & Geschäftsführer Assistent/in 100%,Veloplus AG,Wetzikon,Personnel & General Manager Assistant / in 100%,N,Zurich
Product Manager Fiber Optics (w/m),Reichle & De-Massari AG,Wetzikon,Product Manager Fiber Optics (m / f),N,Zurich
Program Manager Industrialization,kopter group ag,Wetzikon,Program Manager Industrialization,N,Zurich
Senior Consultant Finanz- und Rechnungswesen 100% (m/w/d) 100%,,Wetzikon,Senior Consultant finance and accounting 100% (w / w / d) 100%,N,Zurich
Strategic Purchaser (f/m),kopter group ag,Wetzikon,Strategic Purchaser (f / m),N,Zurich
Assistent/in Transportleiter,CAMION TRANSPORT AG,Wil SG,Assistant / in transportation captain,N,Sankt Gallen
(Senior) Berater für Prozess- / IT-Architektur Management m/w,BOC Information Technologies Consulting GmbH,Winterthur,(Senior) Consultant for process / IT Architecture Management m / w,N,Zurich
Logistiker / Lagerarbeiter 100% (2-Schicht oder Nachtschicht),Workmanagement AG,Wohlen AG,Logistiker / Lagerarbeiter 100% (2-layer or night shift),N,Aargau
Sachbearbeiter (m/w) Import & Export 100%,Beulentechnik AG,Wollerau,Agent (m / m) Import & Export 100%,N,Schwyz
GESCHÄFTSBEREICHS-ASSISTENTIN,Mooser & Partner AG,ZH-Limmattal,BUSINESS AREA ASSISTANT,N,Zurich
GESCHÄFTSLEITUNGS- UND TEAM-ASSISTENTIN,Mooser & Partner AG,ZH-Oberland,Executive and TEAM ASSISTANT,N,Zurich
Geschäftsleitungs-Assistentin 100%,BORER CONSULTING GmbH,ZH-Volketswil,Business Line Assistant 100%,N,Zurich
"Junior Inbound Marketing Consultant (w/m), 100%",Storylead AG,Zug,"Junior Inbound Marketing Consultant (w / m), 100%",N,Zug
Administrativer Produktionssupport D/E,smartpersonal,Zürcher Oberland,Administrative production support D / E,N,Zurich
Sachbearbeiter/in Einkauf,"Universal-Job AG, Winterthur",Zürcher Oberland,Clerk Shopping,N,Zurich
Einkäufer/in Metalle und Metall-Schrotte (100%),Wierec Trading AG,Zürcher Oberland / Aussendienst,Buyer / in metals and metal scrap (100%),N,Multiple
Erfahrene/r Personalfachmann/frau 100%,Vokus Personal AG - Kaufmännische Berufe,Zürcher Unterland,Experienced / r personnel specialist / woman 100%,N,Zurich
Bereichsassistent (w/m) (80-100%),job impuls ag,Zürcher Unterland/ Limmattal,Range assistant (w / m) (80-100%),N,Zurich
Bid Advisor (f/m) 80-100%,Zühlke Engineering AG,Zurich,Bid Advisor (f / m) 80-100%,N,Zurich
Business Developer Testing Services,Sixsentix AG,Zurich,Business Developer Testing Services,N,Zurich
