Description,Employer,Location,Translation,Multiple,State
System- und Application / DevOps Engineer - St. Gallen,Adcubum AG,St. Gallen,System and application / DevOps Engineer - St. Gallen,N,Sankt Gallen
System- und Application / DevOps Engineer - St. Gallen,Adcubum AG,St. Gallen,System and application / DevOps Engineer - St. Gallen,N,Sankt Gallen
System- und Application / DevOps Engineer - St. Gallen,Adcubum AG,St. Gallen,System and application / DevOps Engineer - St. Gallen,N,Sankt Gallen
Software Engineer Java*. 80-100%.,Namics AG,St.Gallen,Software Engineer Java *. 80-100%.,N,Sankt Gallen
Software Engineer Java*. 80-100%.,Namics AG,St.Gallen,Software Engineer Java *. 80-100%.,N,Sankt Gallen
Software Engineer Java*. 80-100%.,Namics AG,St.Gallen,Software Engineer Java *. 80-100%.,N,Sankt Gallen
SPS Software Entwicklungsingenieur (w/m/d) 100%,Freestar-People AG,St.Gallen Rheintal,PLC software development engineer (w / m / d) 100%,N,Sankt Gallen
ApplikationsentwicklerIn Angular (80-100%),Creative-Job GmbH,Stadt Zürich,ApplikationsentwicklerIn Angular (80-100%),N,Zurich
IT Application Engineer Banking (w/m),"Universal-Job AG, ADMI Zürich",Stadt Zürich,IT Application Engineer Banking (f / m),N,Zurich
Senior Cyber Security Consultant,Humanis AG,Stadt Zürich,Senior Cyber ​​Security Consultant,N,Zurich
TestmanagerIn 80-100%,Creative-Job GmbH,Stadt Zürich,Test Manager 80-100%,N,Zurich
IT Control Center (100%),job impuls ag,Stadt Zürich/ Zürichsee,IT Control Center (100%),N,Zurich
Product Manager CRM (m/w/d),Hapimag AG,Steinhausen,Product Manager CRM (m / w / d),N,Zug
Technical Consultant,gateB AG,Steinhausen,Technical Consultant,N,Zug
ECM Application Engineer m/w/d,"Mensch und Maschine Schweiz AG, Standort Suhr",Suhr,ECM Application Engineer m / f / d,N,Aargau
Informatiker / Geoinformatiker (m/w/d) für Infrastruktur & GIS,Mensch und Maschine Schweiz AG,Suhr,Computer / Geoinformatiker (m / w / d) of Infrastructure & GIS,N,Aargau
Projektleiter/Consultant Qualitätsmanagement-Software (80%),new-win SW Solutions AG,Suhr,Project Manager / Consultant Quality Management Software (80%),N,Aargau
Vertriebsberater Schwerpunkt Infrastruktur & GIS (m/w/d),Mensch und Maschine Schweiz AG,Suhr,Sales consultant focus Infrastructure & GIS (m / w / d),N,Aargau
Vertriebsberater Schwerpunkt Infrastruktur & GIS (m/w/d),Mensch und Maschine Schweiz AG,Suhr,Sales consultant focus Infrastructure & GIS (m / w / d),N,Aargau
Integrations-Spezialist/in,fenaco Informatik,Sursee,Integration Specialist / in,N,Luzern
Projektleiter/Consultant für SharePoint/Office 365 (m/w) 80 - 100%,IOZ AG,Sursee,Project Manager / Consultant for SharePoint / Office 365 (m / w) 80-100%,N,Luzern
Quality Assurance Specialist,Bison Schweiz AG,Sursee,Quality Assurance Specialist,N,Luzern
Quality Assurance Specialist 80-100%,"Universal-Job AG, Luzern",Sursee,Quality Assurance Specialist 80-100%,N,Luzern
Web-/Frontend-Entwickler digital Workplace,Beetroot AG,Sursee,Web / front-end developer Digital Workplace,N,Luzern
Full Stack Software Lead Engineer (m/w) 100%,yellowshark AG,Thalwil,Full Stack Software Lead Engineer (m / w) 100%,N,Zurich
Software-Entwickler .NET (m/w/d) in Thun,Predata AG,Thun,Software Developer .NET (m / w / d) in Thun,N,Bern
Software-Entwickler .NET (m/w/d) in Thun,Predata AG,Thun,Software Developer .NET (m / w / d) in Thun,N,Bern
Software Engineer,FINARTIS Group SA,Tolochenaz,software Engineer,N,Vaud
Senior Webentwickler im Bereich eCommerce (80-100%),haar-shop.ch AG,Uetendorf,Senior Web Developer in eCommerce (80-100%),N,Bern
Software Entwickler C# m/w,WEY Technology AG,Unterengstringen,Software Developer C # m / f,N,Zurich
Systemtechniker (m/w),WEY Technology AG,Unterengstringen,System (m / w),N,Zurich
WEB Entwickler (m/w) 100 %,WEY Technology AG,Unterengstringen,WEB Developer (m / w) 100%,N,Zurich
Junior XENTIS Consultant 100% (w/m),Profidata,Urdorf,Junior XENTIS Consultant 100% (w / w),N,Zurich
Network Security System Engineer (w/m),swisspro Solutions AG,Urdorf,Network Security System Engineer (m / f),N,Zurich
Sachbearbeiter/in Fakturierung und Auftragsverwaltung 60 % (w/m),Profidata,Urdorf,Agent / in billing and order management 60% (w / m),N,Zurich
Senior Network & Security Engineer (m/w),swisspro Solutions AG,Urdorf,Senior Network & Security Engineer (m / f),N,Zurich
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Data Manager (m/w),TCS Touring Club Suisse,Urtenen-Schönbühl,Data Manager (m / f),N,Bern
ERP Business Analyst (Dynamics NAV),IQ PLUS AG,Uster,ERP Business Analyst (Dynamics NAV),N,Zurich
IT-Controller 80 - 100% (w/m),Liechtensteinische Landesbank,Vaduz,IT controller 80 to 100% (w / m),N,Multiple
Software Engineer (.NET),VP Bank AG,Vaduz,Software Engineer (.NET),N,Multiple
Développeur JAVA / REACT (h/f) :,Helvetica Partners HR Solutions,Valais,Developer JAVA / REACT (m / f):,N,Valais
Ingénieur DevOps JAVA (h/f),Helvetica Partners HR Solutions,Valais,JAVA DevOps Engineer (m / f),N,Valais
Développeur .NET/Java / Poste fixe,A à Z emplois SA,Vallée de Tavannes,.NET Developer / Java / Fixed station,N,Bern
Développeur Junior (H/F) / Poste fixe,A à Z emplois SA,Vallée de Tavannes,Junior Developer (M / F) / Fixed station,N,Bern
Analyste Développeur Java,,Vaud,Analyst Java Developer,N,Vaud
Architecte Applicatif java,,Vaud,Applicatif Java Architect,N,Vaud
"Consultant(e) ABACUS, spécialisation digitalisation (F/H), 80-100%",Direction régionale Suisse Romande,Vaud,"Consultant (e) ABACUS specialization digitizing (F / O), 80-100%",N,Vaud
"Consultant(e) Sénior ABACUS, Spécialisation salaires à 80-100%",Direction régionale Suisse Romande,Vaud,Consultant (e) Senior ABACUS wages Specialization 80-100%,N,Vaud
Senior Microsoft Workstation Architect,S-Gate,Vaud,Senior Microsoft Architect Workstation,N,Vaud
Product Manager - Code Quality,SonarSource SA,Vernier,Product Manager - Code Quality,N,Geneva
Support Applications Engineer,SonarSource SA,Vernier,Support Applications Engineer,N,Geneva
DevOps Automation Engineer,Fortil,Versoix,DevOps Automation Engineer,N,Geneva
Software Developer - Geek Swift/c#/Objective C/MSSQL/.Net,,Vevey,Software Developer - Geek Swift / c # / Objective C / MSSQL / .Net,N,Vaud
Junior Consultant Digitalisierung,Intus Data AG,Volketswil,Junior Consultant digitization,N,Zurich
Junior Linux System Engineer,UMB AG,Volketswil,Junior Linux System Engineer,N,Zurich
Senior Oracle Database Engineer,UMB AG,Volketswil,Senior Oracle Database Engineer,N,Zurich
Technischer Verkäufer im Bereich Audio-Video / ICT,yellowshark AG,Wädenswil,Technical sales in audio-video / ICT,N,Zurich
Application Manager / Solution Manager (w/m),Migros Bank AG,Wallisellen,Application Manager / Solution Manager (m / f),N,Zurich
Business Analyst / Requirements Engineer Digital Banking (w/m),Migros Bank AG,Wallisellen,Business Analyst / Requirements Engineer Digital Banking (f / m),N,Zurich
Business Analyst / Requirements Engineer Digital Banking (w/m),Migros Bank AG,Wallisellen,Business Analyst / Requirements Engineer Digital Banking (f / m),N,Zurich
Business Analyst / Requirements Engineer Digital Banking (w/m),Migros Bank AG,Wallisellen,Business Analyst / Requirements Engineer Digital Banking (f / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Business Organisator mit Fokus Output-Management (w/m),Migros Bank AG,Wallisellen,Business organizer with focus Output Management (w / m),N,Zurich
Enterprise and E2E Solution Architect,UPC Schweiz GmbH,Wallisellen,Enterprise and E2E Solution Architect,N,Zurich
Enterprise and E2E Solution Architect,UPC Schweiz GmbH,Wallisellen,Enterprise and E2E Solution Architect,N,Zurich
Enterprise and E2E Solution Architect,UPC Schweiz GmbH,Wallisellen,Enterprise and E2E Solution Architect,N,Zurich
HCM Manager (w/m) 100%,Implenia Schweiz AG,Wallisellen,HCM Manager (w / m) 100%,N,Zurich
Project Manager ECM (m/w) 80-100%,yellowshark AG,Wallisellen,Project Manager ECM (m / w) 80-100%,N,Zurich
Project Manager ECM (m/w) 80-100%,yellowshark AG,Wallisellen,Project Manager ECM (m / w) 80-100%,N,Zurich
SAP BW & SEM BCS Spezialist,UPC Schweiz GmbH,Wallisellen,SAP BW & SEM BCS specialist,N,Zurich
SAP FI/CO & BW Spezialist,UPC Schweiz GmbH,Wallisellen,SAP FI / CO BW specialist,N,Zurich
"SAP MM, SRM & ARIBA Spezialist",UPC Schweiz GmbH,Wallisellen,"SAP MM, SRM & ARIBA specialist",N,Zurich
SAP technischer Projektleiter / Integration Manager,UPC Schweiz GmbH,Wallisellen,SAP Technical Project Manager / Integration Manager,N,Zurich
Senior Network Security Engineer,UPC Schweiz GmbH,Wallisellen,Senior Network Security Engineer,N,Zurich
Software Solution Architect (w/m),Migros Bank AG,Wallisellen,Software Solution Architect (f / m),N,Zurich
Teamleiter Release- & Umgebungsmanagement (w/m),Migros Bank AG,Wallisellen,Team leader release area Management (w / m),N,Zurich
Tester (w/m),Migros Bank AG,Wallisellen,Tester (w / m),N,Zurich
IT Infrastructure Operations Specialist,MSD Merck Sharp & Dohme AG,Werthenstein,IT Infrastructure Operations Specialist,N,Luzern
Senior Full Stack Developer (m/w/d),JoinVision E-Services GmbH,Wien,Senior Full Stack Developer (m / w / d),N,Vienna
Senior Software System Engineer (m/w/d),JoinVision E-Services GmbH,Wien,Senior Software Systems Engineer (m / w / d),N,Vienna
Senior Projektleiter Applikations & ERP (m/w),yellowshark AG,Wil SG,Senior Project Manager Application & ERP (m / w),N,Sankt Gallen
Developer in Business Process Management (w/m/d),AXA,Winterthur,Developer in Business Process Management (w / m / d),N,Zurich
DWH Entwickler,Nordwand Group AG,Winterthur,DWH developers,N,Zurich
Einkäufer IT-Software,Harvey Nash AG,Winterthur,Purchasing IT software,N,Zurich
Informatik: MS Dynamics NAV Spezialist 80-100%,Doppelleu Boxer AG,Winterthur,Computer science: MS Dynamics NAV Specialist 80-100%,N,Zurich
Ingenieure (m/w) in Informatik oder Informationstechnologie als Wissenschaftliche Assistierende,ZHAW,Winterthur,Engineers (m / w) in computer science and information technology as research assistants,N,Zurich
Junior IT Projektleiter (m/w),Consult & Pepper AG,Winterthur,Junior IT Project Manager (m / f),N,Zurich
Lead Software Engineer,Cimpress Technology,Winterthur,Lead Software Engineer,N,Zurich
Senior Network Engineer,ZHAW,Winterthur,Senior Network Engineer,N,Zurich
Software Engineer I,Cimpress Technology,Winterthur,Software Engineer I,N,Zurich
Software Engineer II,Cimpress Technology,Winterthur,Software Engineer II,N,Zurich
Software-Architekt/in ServiceNow,fenaco Informatik,Winterthur,Software architect / in ServiceNow,N,Zurich
Software-Entwickler/in ServiceNow,fenaco Informatik,Winterthur,Software Developer / in ServiceNow,N,Zurich
Software-Entwickler/in ServiceNow,fenaco Informatik,Winterthur,Software Developer / in ServiceNow,N,Zurich
Frontend Entwickler (80-100%),Metades The Growing Squares GmbH,Wolfhausen,Front End Developer (80-100%),N,Zurich
UX-Designer mit Entwicklungserfahrung (m/w),Art of Work Personalberatung AG,Wolfhausen,UX designer with development experience (m / f),N,Zurich
"IT System Engineer (100%, w/m/d)",F24 Schweiz AG,Wollerau,"IT System Engineer (100%, w / m / d)",N,Schwyz
Betriebsinformatiker/in / ICT-Supporter/in (80 - 100 %),Regionalverkehr Bern-Solothurn,Worblaufen,Computer operating / in / ICT Supporter / in (80 - 100%),N,Bern
Projekt leiter ICT with background in economy (80 - 100 %),Regionalverkehr Bern-Solothurn,Worblaufen,ICT project manager with background in economy (80 - 100%),N,Bern
Cloud Engineer Google G Suite 100% (w/m),Ringier AG,Zofingen,Cloud Engineer Google G Suite 100% (w / w),N,Aargau
.net C# Entwickler/-in,Die Schweizerische Post,Zollikofen,.net C # developer / -in,N,Bern
CI/CD-Engineer (m/w),Die Schweizerische Post,Zollikofen,CI / CD-Engineer (m / f),N,Bern
Full Stack Java Software Engineer (m/w),Die Schweizerische Post,Zollikofen,Full Stack Java Software Engineer (m / f),N,Bern
ICT - Business Analyst & Support,UCC COFFEE SWITZERLAND AG,Zollikofen,ICT - Business Analyst & Support,N,Bern
"ICT Projektleiter, System Spezialist m/w",Securitas AG,Zollikofen,"ICT project, a system specialist m / w",N,Bern
Java Software Entwickler m/w 80-100 %,Securiton AG,Zollikofen,Java software developer m / f 80-100%,N,Bern
Netzwerk Spezialist/-in Cisco ACI und Automatisierung,Die Schweizerische Post,Zollikofen,Network Specialist / -in Cisco ACI and automation,N,Bern
Software Entwicklungsingenieur C# / .NET Core m/w 80-100 %,Securiton AG,Zollikofen,Software Development Engineer C # / .NET Core m / f 80-100%,N,Bern
.NET Software Engineer 80-100%,Xovis AG,Zollikofen/Bern,.NET Software Engineer 80-100%,N,Bern
Junior Test Engineer 80-100%,Xovis AG,Zollikofen/Bern,Junior Test Engineer 80-100%,N,Bern
"Cloud Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cloud Security Engineer, 80% -100% (w / m)",N,Bern
"Cyber CSIRT Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​CSIRT Engineer, 80% -100% (w / m)",N,Bern
"Cyber Security Architect, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​security architect, 80% -100% (w / m)",N,Bern
"Cyber Security Consultant, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​security consultant, 80% -100% (w / m)",N,Bern
"Cyber Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​Security Engineer, 80% -100% (w / m)",N,Bern
"ICS (OT) Security Expert, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"ICS (OT) Security Expert, 80-100% (w / m)",N,Bern
"IT-Security Projektleiter, 80% - 100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"IT Security Project, 80% - 100% (w / w)",N,Bern
"Java Software Engineer (m/w), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"Java Software Engineer (m / w), 100%",N,Bern
"Microsoft System Engineer / Architect (m/w), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"Microsoft System Engineer / Architect (m / w), 100%",N,Bern
"Microsoft System Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Microsoft System Engineer, 80% -100% (w / m)",N,Bern
"Network Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Network Engineer, 80% -100% (w / m)",N,Bern
"SAP Basis Engineer (w/m), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"SAP Basis Engineer (w / m), 100%",N,Bern
"Service Delivery Manager, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Service Delivery Manager, 80-100% (w / w)",N,Bern
"SIEM Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"SIEM Security Engineer, 80% -100% (w / m)",N,Bern
"Splunk Engineer & Architect, 100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Splunk Engineer & Architect, 100% (w / w)",N,Bern
"WAF/IAM Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"WAF / IAM Security Engineer, 80% -100% (w / m)",N,Bern
(Senior) System Engineer (m/w),Zuger Kantonalbank,Zug,(Senior) System Engineer (m / f),N,Zug
Development Engineer,workforce.ch,Zug,Development Engineer,N,Zug
IT-Projektleiter mit ERP-Erfahrung (m/w),Art of Work Personalberatung AG,Zug,IT Project Manager with ERP experience (m / f),N,Zug
Network Engineer / Consultant (m/w),DELIGO AG,Zug,Network Engineer / Consultant (m / w),N,Zug
Senior Java Software Engineer,GSCF Ltd.,Zug,Senior Java Software Engineer,N,Zug
Stellvertretender Leiter IT Infrastructure & Security,GSCF Ltd.,Zug,Deputy Head of IT Infrastructure & Security,N,Zug
Informatiker,"Joker Personal AG, Löwenstrasse, Zürich",Zürcher Oberland,computer scientist,N,Zurich
(Senior) Integration Engineer 80-100%,Zurich Insurance Company,Zurich,(Senior) Integration Engineer 80-100%,N,Zurich
"C#/BI Developer, 12 Months Contract, Zürich, Finance",The Stamford Group AG,Zurich,"C # / BI Developer, 12 Months Contract, Zurich, Finance",N,Zurich
Calypso Software Engineer (DevOps),SIX,Zurich,Calypso Software Engineer (DevOps),N,Zurich
Computer Vision Engineer (Oculus),Facebook,Zurich,Computer Vision Engineer (Oculus),N,Zurich
Consultant / Senior Consultant - IT & Digital Advisory - Financial Services EMEIA FSO,EY,Zurich,Consultant / Senior Consultant - IT & Digital Advisory - Financial Services EMEIA FSO,N,Zurich
"Consultant / Senior Consultant im Bereich Identity und Access Management (IAM) & Governance, Risk un",EY,Zurich,"Consultant / Senior Consultant un in the Identity and Access Management (IAM) and governance, risk",N,Zurich
Database Engineer,Swisslinx,Zurich,Database Engineer,N,Zurich
Head SAP CRM,SIX,Zurich,Head SAP CRM,N,Zurich
IT Business Architect,UBS AG,Zurich,IT Business Architect,N,Zurich
IT Risk Manager,Swisslinx,Zurich,IT Risk Manager,N,Zurich
Java Software Engineer / DevOps,SIX,Zurich,Java Software Engineer / DevOps,N,Zurich
Junior Software Developer C# (80 - 100%),Systemorph AG,Zurich,Junior Software Developer C # (80 - 100%),N,Zurich
QA Automation Specialist,Swisslinx,Zurich,QA Automation Specialist,N,Zurich
QA Tester Lead,Atyeti Inc.,Zurich,QA Tester Lead,N,Zurich
QA Tester Lead,Atyeti Inc.,Zurich,QA Tester Lead,N,Zurich
"Senior Consultant - Cybersecurity Advisory Services team / EMEIA Financial Services - Zurich, Bern o",EY,Zurich,"Senior Consultant - Cyber ​​Security Advisory Services team / EMEIA Financial Services - Zurich, Bern o",N,Zurich
"Senior Data Engineer (m/f), 80-100%",UBS AG,Zurich,"Senior Engineer Data (m / f), 80-100%",N,Zurich
ServiceNow Consultant and/or Senior Consultant,SCS Schnittker Consulting Sàrl,Zurich,ServiceNow Consultant and / or Senior Consultant,N,Zurich
Software Engineer (100%),Cembra Money Bank,Zurich,Software Engineer (100%),N,Zurich
Software Engineer (Oculus),Facebook,Zurich,Software Engineer (Oculus),N,Zurich
Solutions Engineer,The Cloud Masters,Zurich,Solutions Engineer,N,Zurich
Technical Security Officer,Swisslinx,Zurich,Technical Security Officer,N,Zurich
Web Developer,ETH Zürich,Zurich,Web Developer,N,Zurich
.NET-Entwickler,Stellenwerk AG,Zürich,.NET developers,N,Zurich
.NET/Sitecore Entwickler (m/w) 80-100%,Zurich Insurance Company,Zürich,.NET / Sitecore Developer (m / w) 80-100%,N,Zurich
(Junior) Projektleiter ERP-Software (m/w),yellowshark AG,Zürich,(Junior) Project Manager ERP Software (m / w),N,Zurich
(Senior) Consultant SAP FI/CO (80-100%),emineo Informatik AG,Zürich,(Senior) Consultant SAP FI / CO (80-100%),N,Zurich
(Senior) Functional Consultant Dynamics 365 FO (AX),ELCA Informatik AG,Zürich,(Senior) Consultant Functional Dynamics 365 FO (AX),N,Zurich
> Business Intelligence Consultant für 3 Monate mit Option auf Verlängerung gesucht!,Universal-Job AG,Zürich,> Business Intelligence Consultant sought for 3 months with an option to extend!,N,Zurich
>BI Consultant für 3 Monate (Migration von SSRS-/Tabelau-Berichte ind SAP BO),Universal-Job AG,Zürich,> BI Consultant for 3 months (migrating SSRS / Tabelau reports ind SAP BO),N,Zurich
Agile Test Software-Engineer (m/w) 100%,yellowshark AG,Zürich,Agile Test Software Engineer (m / w) 100%,N,Zurich
Agiler Software Engineer,SIX Payment Services AG,Zürich,Agile Software Engineer,N,Zurich
Analytics Analyst,ProfiLogic AG,Zürich,Analytics analyst,N,Zurich
"Angular Web Developer, 10 Monate Contract, Zürich,Finanzbereich",The Stamford Group AG,Zürich,"Angular Web Developer, 10 months Contract, Zurich, financial sector",N,Zurich
API Specialist & Integration Engineer 80-100%,Vontobel,Zürich,API Specialist & Integration Engineer 80-100%,N,Zurich
API Specialist & Integration Engineer 80-100%,Vontobel,Zürich,API Specialist & Integration Engineer 80-100%,N,Zurich
Application Manager eBanking,Pro Informatik GmbH,Zürich,Application Manager eBanking,N,Zurich
Applikations-Entwickler/in im Bereich Identity & Access Management,Zürcher Kantonalbank,Zürich,Application Developer / in in the area of ​​Identity & Access Management,N,Zurich
Applikations-Entwickler/in Java,Zürcher Kantonalbank,Zürich,Application Developer / Java,N,Zurich
Applikations-Entwickler/in SAS,Zürcher Kantonalbank,Zürich,Application Developer / in SAS,N,Zurich
Applikations-Spezialist/in Text Processing,Obergericht des Kantons Zürich,Zürich,Application Specialist / in Text Processing,N,Zurich
Applikationsbetreuer und Projektleiter Medien 80-100% (m/w),NZZ Management AG,Zürich,Applikationsbetreuer and project media 80-100% (w / w),N,Zurich
Applikationsentwickler Java Fullstack (w/m),RM IT Professional Resources AG,Zürich,Java application developers full stack (w / m),N,Zurich
Applikationsentwickler Java Fullstack (w/m),RM IT Professional Resources AG,Zürich,Java application developers full stack (w / m),N,Zurich
Applikationsentwickler(in) - CSS,ProfiLogic AG,Zürich,Application developers (in) - CSS,N,Zurich
Applikationsentwickler/-in CSS (Contract),IT Di-Visions AG,Zürich,Application Developer / -in CSS (Contract),N,Zurich
Applikationsentwickler/in für multidimensionale In-Memory-Applikation,Zürcher Kantonalbank,Zürich,Application Developer / in multidimensional in-memory application,N,Zurich
Associate Forensic - blockchain audit & compliance solutions development,PwC,Zürich,Associate Forensic - block chain audit & compliance solutions development,N,Zurich
Associate SAP Compliance,PwC,Zürich,Associate SAP Compliance,N,Zurich
"Automated QA Tester, 12 Months Contract, Zürich, Finance",The Stamford Group AG,Zürich,"Automated QA Tester, 12 Months Contract, Zurich, Finance",N,Zurich
"Automated Tester, 12 Months Contract, Zürich, Finance",The Stamford Group AG,Zürich,"Automated Tester, 12 Months Contract, Zurich, Finance",N,Zurich
AWS Platform Engineer (f/m) 80-100%,Homegate AG,Zürich,AWS Platform Engineer (f / m) 80-100%,N,Zurich
AWS Platform Engineer (f/m) 80-100%,Homegate AG,Zürich,AWS Platform Engineer (f / m) 80-100%,N,Zurich
AWS Platform Engineer (f/m) 80-100%,Homegate AG,Zürich,AWS Platform Engineer (f / m) 80-100%,N,Zurich
AWS Platform Engineer (f/m) 80-100%,Homegate AG,Zürich,AWS Platform Engineer (f / m) 80-100%,N,Zurich
AXON Vibe Data Engineer | Zurich,Axon Vibe AG,Zürich,AXON Vibe Data Engineer | Zurich,N,Zurich
Backend Engineer (f/m) 80-100%,Doodle AG,Zürich,Backend Engineer (f / m) 80-100%,N,Zurich
Beqom Architect,EY,Zürich,Beqom Architect,N,Zurich
"BI/C# Developer, 12 Months Contract, Zürich, Finance",The Stamford Group AG,Zürich,"BI / C # Developer, 12 Months Contract, Zurich, Finance",N,Zurich
Business Analyst & Nearshore Coordinator,SIX Payment Services AG,Zürich,Business Analyst & Nearshore Coordinator,N,Zurich
Business Analyst Auftragsmanagement (m/w),ISS Schweiz AG,Zürich,Business Analyst Order Management (m / f),N,Zurich
C# / .Net Software Entwickler,Nordwand Group AG,Zürich,C # / .Net Software Developer,N,Zurich
Cloud Architect,JobCloud AG,Zürich,Cloud Architect,N,Zurich
Cobol Developer,Experis Schweiz Zürich,Zürich,Cobol Developer,N,Zurich
Cobol Developer,Experis Schweiz Zürich,Zürich,Cobol Developer,N,Zurich
Cobol Developer,Experis Schweiz Zürich,Zürich,Cobol Developer,N,Zurich
Cobol Developer,Experis Schweiz Zürich,Zürich,Cobol Developer,N,Zurich
Content Manager 80% für 8 Monate ab Juni 2020,"Universal-Job AG, Zürich-Technik-IT",Zürich,Content Manager 80% for 8 months from June 2020,N,Zurich
CRM Application Manager/-in (Salesforce) (80-100%),CT Cinetrade AG,Zürich,CRM Application Manager / -in (Salesforce) (80-100%),N,Zurich
Cross Platform Developer / Software Architect (Mobile Applications iOS/Android),ELCA Informatik AG,Zürich,Cross Platform Developer / Software Architect (Mobile Applications iOS / Android),N,Zurich
Cyber Security Engineer,Harvey Nash AG,Zürich,Cyber ​​Security Engineer,N,Zurich
Cyber Security Engineer (m/w) - Projekteinsatz,yellowshark AG,Zürich,Cyber ​​Security Engineer (m / f) - project work,N,Zurich
Data Analytics Solution Architect,Avaloq Evolution AG,Zürich,Data Analytics Solution Architect,N,Zurich
Data Scientist (m/f),Robert Walters Professional Services and Consulting,Zürich,Data Scientist (m / f),N,Zurich
Data Scientist (R Coding),Schroders,Zürich,Data Scientist (R Coding),N,Zurich
Data Warehouse (SAP BW) Specialist 100%,Vontobel,Zürich,Data Warehouse (SAP BW) Specialist 100%,N,Zurich
Data Warehouse (SAP BW) Specialist 100%,Vontobel,Zürich,Data Warehouse (SAP BW) Specialist 100%,N,Zurich
Datenbank-Spezialist/in 100%,,Zürich,Database specialist / in 100%,N,Zurich
Desktop Developer Risk Control Department 100%,Leonteq Securities AG,Zürich,Desktop Developer Risk Control Department 100%,N,Zurich
DevOps Engineer,Harvey Nash AG,Zürich,DevOps Engineer,N,Zurich
Digital Marketing Spezialist (w/m) 100%,BDO AG,Zürich,Digital Marketing Specialist (w / m) 100%,N,Zurich
Digital Workflows Analyst - Third Level Support,Credit Suisse AG,Zürich,Digital workflows Analyst - Third Level Support,N,Zurich
Embedded Tester,Aduno Gruppe,Zürich,EmbeddedTester,N,Zurich
Enterprise / Solution Architekt 60 - 100% (m/w),RM IT Professional Resources AG,Zürich,Enterprise / Solution architect 60-100% (w / w),N,Zurich
Enterprise Architect (m/w/d),Genossenschaft Migros Zürich,Zürich,Enterprise Architect (m / w / d),N,Zurich
Enterprise Transformation Architect (m/f),swisselect ag,Zürich,Enterprise transformation Architect (m / f),N,Zurich
Expert C++ Test Engineer - Technology Evangelist,The Stamford Group AG,Zürich,Expert C ++ Test Engineer - Technology Evangelist,N,Zurich
Expert C++ Test Engineer - Technology Evangelist,The Stamford Group AG,Zürich,Expert C ++ Test Engineer - Technology Evangelist,N,Zurich
Expert C++ Test Engineer - Technology Evangelist,Stamford Consultants AG,Zürich,Expert C ++ Test Engineer - Technology Evangelist,N,Zurich
Front End Developer (m/w/x),Huxley,Zürich,Front End Developer (m / f / x),N,Zurich
Frontend Engineer (w/m) 80-100% - tutti.ch team,tutti.ch,Zürich,Frontend Engineer (w / w) 80-100% - tutti.ch team,N,Zurich
Frontend Software Engineer (Cost & Fees),Avaloq Evolution AG,Zürich,Frontend Software Engineer (Cost & Fees),N,Zurich
Frontend Software Engineer E-Commerce 1 1,SIX Payment Services AG,Zürich,Frontend Software Engineer e-commerce 1 1,N,Zurich
