Description,Employer,Location,Translation,Multiple,State
INFORMATIKER/-IN EFZ IN APPLIKATIONSENTWICKLUNG,Boss Info AG,CH 4539 Farnern,Computer / -IN EFZ IN APPLICATION DEVELOPMENT,N,Bern
"PROJEKTLEITER/-IN DMS, ARCHIV, UND WORKFLOW/BPM",Boss Info AG,CH 4539 Farnern,"PROJECT MANAGER / -IN DMS, ARCHIVE, AND WORKFLOW / BPM",N,Bern
PROJEKTLEITER/-IN ERP,Boss Info AG,CH 4539 Farnern,PROJECT MANAGER / -IN ERP,N,Bern
SOFTWARE ENTWICKLER/-IN MICROSOFT DYNAMICS,Boss Info AG,CH 4539 Farnern,SOFTWARE DEVELOPER / -IN MICROSOFT DYNAMICS,N,Bern
Fachspezialist/in System und Elektronik Entwicklung,,CH 4900 Langenthal,Specialist / in system and electronics development,N,Bern
Mediamatiker (m/w),,CH 4900 Langenthal,Mediamatiker (m / w),N,Bern
DevOps Engineer Mobile Packet Core 100%,Swisscom (Schweiz) AG,Chur oder Bern,DevOps Engineer Mobile Packet Core 100%,N,Bern
Ingénieur en développement Microsoft .NET,Swiss Timing,Corgemont,Microsoft .NET Development Engineer,N,Bern
Testmanager / Testengineer m/w 80 - 100 %,Valiant Bank AG,Gümligen,Test Manager / Test Engineer m / w 80-100%,N,Bern
IT-Consultant (80-100%),GARAIO AG,in Bern,IT Consultant (80-100%),N,Bern
Software Architekt (80-100%),GARAIO AG,in Bern,Software Architect (80-100%),N,Bern
Operations Engineer Database Monitoring,Swisscom (Schweiz) AG,Ittigen,Operations Engineer Database Monitoring,N,Bern
SAP Application Operation Manager Finance,IQ PLUS AG,Kanton Bern,SAP Application Operation Manager Finance,N,Bern
Test Engineer/Manager mit beratenden Kompetenzen,Noser Engineering AG,Landquart,Test Engineer / Manager with consultative powers,N,Grisons
Leiter Informationssicherheit (1.5 Line of Defense) (w/m) (80% - 100%),Berner Kantonalbank AG,Liebefeld,Head of Information Security (1.5 Line of Defense) (w / m) (80% - 100%),N,Bern
Professional Business Analyst (w/m) 80-100%,p4b ag,Liebefeld b.Bern,Professional Business Analyst (m / w) 80-100%,N,Bern
SAP Architect / Application-Manager (w/m) 80-100%,p3b AG,Liebefeld b.Bern,SAP Architect / Application Manager (m / w) 80-100%,N,Bern
Backoffice Service Administration (m/w) 100%,Raptus AG,Lyss,Back Office Service Administration (m / w) 100%,N,Bern
Informatiker/in oder Netzwerktechniker/in,aeschimann automationssysteme ag,Matten b. Interlaken,Computer / or in a network technician / in,N,Bern
Software Entwickler C# m/w 80-100%,Securiton AG,Mels,Software Developer C # m / f 80-100%,N,Sankt Gallen
Software Entwickler C# m/w 80-100%,Securiton AG,Mels,Software Developer C # m / f 80-100%,N,Sankt Gallen
Software Entwickler C# m/w 80-100%,Securiton AG,Mels,Software Developer C # m / f 80-100%,N,Sankt Gallen
Software Entwickler C# m/w 80-100%,Securiton AG,Mels,Software Developer C # m / f 80-100%,N,Sankt Gallen
Software Entwickler C# m/w 80-100%,Securiton AG,Mels,Software Developer C # m / f 80-100%,N,Sankt Gallen
Mitarbeiter Informatik (w/m),Bio Test Agro AG,Münsingen,Employee computer science (w / m),N,Bern
Software Engineer / Developer (m/f) @ IBM CIC,IBM Client Innovation Center,Muri,Software Engineer / Developer (m / f) @ IBM CIC,N,Bern
Migration Specialist/Developer SQL Server Database,Pharmatic AG,Neuenegg,Migration Specialist / Developer SQL Server Database,N,Bern
System Engineer,Pharmatic AG,Neuenegg,system Engineer,N,Bern
Computer-Techniker oder Informatiker (m/w) 100%,Heiniger Unternehmensberatung AG,Niederbipp,Computer technician or (m / w) 100%,N,Bern
Application Manager,Camptocamp SA,Olten,Application Manager,N,Solothurn
Data Engineer,bexio AG,Rapperswil,Data Engineer,N,Sankt Gallen
PHP or Full-Stack Developer (m/f),bexio AG,Rapperswil,PHP or full-stack Developer (m / f),N,Sankt Gallen
UX Designer 80 - 100%,bexio AG,Rapperswil,UX Designer 80-100%,N,Sankt Gallen
SAP Spezialist GRC,ITech Consult AG,Raum Bern,SAP GRC specialist,N,Bern
IT Supporter - Informatiker (m/w),OK JOB SA,Raum Biel  und Bern,IT Supporter - (m / w),N,Bern
ICT Supporter (m/w) 100%,mbb moser ag,Recherswil,ICT Supporter (m / w) 100%,N,Solothurn
Berufseinstieg für Java Entwickler (m/w) 80-100%,Consult & Pepper AG,Region Bern,Career for Java Developer (m / w) 80-100%,N,Bern
Embedded C/C++ Entwickler (w/m),tcc - the career company,Region Bern,Embedded C / C ++ Developer (f / m),N,Bern
Professional / Senior Business Analyst (m/w) 80-100%,Consult & Pepper AG,Region Bern,Professional / Senior Business Analyst (m / w) 80-100%,N,Bern
SAP Stammdaten Spezialist (m/w) SAP,BROMsolutions AG Biel,Region Bern,SAP master data (m / w) SAP,N,Bern
Softwareentwickler Web/.NET/DB für Sporthandel,CBA Computer Brainware Advisors AG,Region Bern,Software Developer Web / .NET / DB for sports trading,N,Bern
Softwareentwickler Web/.NET/DB für Sporthandel,CBA Computer Brainware Advisors AG,Region Bern,Software Developer Web / .NET / DB for sports trading,N,Bern
Softwareentwickler Web/.NET/DB für Sporthandel,CBA Computer Brainware Advisors AG,Region Bern,Software Developer Web / .NET / DB for sports trading,N,Bern
Softwareentwickler Web/.NET/DB für Sporthandel,CBA Computer Brainware Advisors AG,Region Bern,Software Developer Web / .NET / DB for sports trading,N,Bern
Servicetechniker/in IT im Aussendienst 100% in der Region Biel / Neuenburg,Nexgen AG,Region Biel,Service Technician / IT field service 100% in the region Biel / Neuenburg,N,Bern
"Exciting job opportunity for Embedded Software Developer in the region of Bern, Switzerland",On Demand Agility Solutions AG,Reigoldswil,"Exciting job opportunity for Embedded Software Developer in the region of Bern, Switzerland",N,Basel
Agile Coach,Zühlke Engineering AG,Schlieren,Agile Coach,N,Zurich
Netzwerkspezialist und Netzelektriker HFC (m/w),,Schlosswil,Network specialist and lineman HFC (m / w),N,Bern
Professional/Senior Software-Entwickler/in 70-100%,FIVE Informatik AG,Schönbühl,Professional / Senior Software Developer / in 70-100%,N,Bern
"Network-, Security Engineer",NetJump GmbH,Schüpfen,"Network, Security Engineer",N,Bern
Applikationsspezialist nest und is-e 80-100% (w/m/d),Kohler & Partner,Seedorf,nest application specialist and is-e 80-100% (w / m / d),N,Bern
Systemtechniker Microsoft w/m,"Universal-Job AG, Solothurn",Solothurn,Microsoft systems engineer w / m,N,Solothurn
Business Analyst Marché Suisse,Compagnie des Montres Longines Francillon SA,St Imier,Business Analyst Market Switzerland,N,Bern
Professional Software Entwickler,TimeTool AG,Thun,Professional Software Developers,N,Bern
Software-Entwickler .NET (m/w/d) in Thun,Predata AG,Thun,Software Developer .NET (m / w / d) in Thun,N,Bern
Elektroniker,Fastlog AG,Thun Gwatt,electronics technician,N,Bern
Full Stack Web Developer (m/w/d),Informaticon AG,"Thun, Schweiz",Full Stack Web Developer (m / w / d),N,Bern
Junior Web Developer (m/w/d),Informaticon AG,"Thun, Schweiz",Junior Web Developer (m / w / d),N,Bern
Senior Webentwickler im Bereich eCommerce (80-100%),haar-shop.ch AG,Uetendorf,Senior Web Developer in eCommerce (80-100%),N,Bern
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Application Consultant Payroll und Zeitwirtschaft 80-100%,Careerplus AG,Urtenen-Schönbühl,Application Consultant Payroll and Time Management 80-100%,N,Bern
Data Manager (m/w),TCS Touring Club Suisse,Urtenen-Schönbühl,Data Manager (m / f),N,Bern
Développeur .NET/Java / Poste fixe,A à Z emplois SA,Vallée de Tavannes,.NET Developer / Java / Fixed station,N,Bern
Développeur Junior (H/F) / Poste fixe,A à Z emplois SA,Vallée de Tavannes,Junior Developer (M / F) / Fixed station,N,Bern
JUNIOR ABACUS BERATERIN/BERATER 80 – 100 %,Talus Informatik AG,Wiler bei Seedorf,JUNIOR ABACUS CONSULTANT / CONSULTANT 80-100%,N,Bern
JUNIOR ABACUS BERATERIN/BERATER 80 – 100 %,Talus Informatik AG,Wiler bei Seedorf,JUNIOR ABACUS CONSULTANT / CONSULTANT 80-100%,N,Bern
Network Engineer Cyber Security,Netcloud AG,"Winterthur, Bern oder Basel",Network Engineer Cyber ​​Security,N,Basel
Network Engineer Managed Services,Netcloud AG,"Winterthur, Bern oder Basel",Network Engineer Managed Services,N,Basel
Betriebsinformatiker/in / ICT-Supporter/in (80 - 100 %),Regionalverkehr Bern-Solothurn,Worblaufen,Computer operating / in / ICT Supporter / in (80 - 100%),N,Bern
IT Specialists with background in economy as project managers in ICT (80 - 100 %),Regionalverkehr Bern-Solothurn,Worblaufen,IT Specialists with background in economy as project managers in ICT (80 - 100 %),N,Bern
.net C# Entwickler/-in,Die Schweizerische Post,Zollikofen,.net C # developer / -in,N,Bern
CI/CD-Engineer (m/w),Die Schweizerische Post,Zollikofen,CI / CD-Engineer (m / f),N,Bern
"Cloud Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"Cloud Security Engineer, 80% -100% (w / m)",N,Bern
"Cyber Security Analyst (w/m), 80%-100%",T-Systems Schweiz AG,Zollikofen,"Cyber ​​Security Analyst (w / m), 80% -100%",N,Bern
"Cyber Security Architect, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"Cyber ​​security architect, 80% -100% (w / m)",N,Bern
"Cyber Security Consultant, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"Cyber ​​security consultant, 80% -100% (w / m)",N,Bern
Fachtechniker Sicherheitsleitsysteme m/w,Securiton AG,Zollikofen,Specialized technician safety guidance systems m / f,N,Bern
"Firewall-Engineer, Cloud-, und Netzwerk Security Crack",Die Schweizerische Post,Zollikofen,"Firewall Engineer, cloud, and network security crack",N,Bern
"Full Stack Developer, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"Full Stack Developer, 80-100% (w / m)",N,Bern
Full Stack Java Software Engineer (m/w),Die Schweizerische Post,Zollikofen,Full Stack Java Software Engineer (m / f),N,Bern
ICS (OT) Security Expert (m/w/d),T-Systems Schweiz AG,Zollikofen,ICS (OT) Security Expert (m / w / d),N,Bern
"ICS (OT) Security Expert, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"ICS (OT) Security Expert, 80-100% (w / m)",N,Bern
"ICT Projektleiter, System Spezialist m/w",Securitas AG,Zollikofen,"ICT project, a system specialist m / w",N,Bern
"Java Software Engineer (m/w), 100%",T-Systems Schweiz AG,Zollikofen,"Java Software Engineer (m / w), 100%",N,Bern
Java Software Entwickler m/w 80-100 %,Securiton AG,Zollikofen,Java software developer m / f 80-100%,N,Bern
Java Software Entwickler m/w 80-100 %,Securiton AG,Zollikofen,Java software developer m / f 80-100%,N,Bern
Java Software Entwickler m/w 80-100 %,Securiton AG,Zollikofen,Java software developer m / f 80-100%,N,Bern
Lernende/r Mediamatik EFZ,,Zollikofen,Learners / r mediamatics EFZ,N,Bern
"Network Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"Network Engineer, 80% -100% (w / m)",N,Bern
Network Security Architekt (m/w/d),T-Systems Schweiz AG,Zollikofen,Security Network Architect (m / w / d),N,Bern
Netzwerk Spezialist/-in Cisco ACI und Automatisierung,Die Schweizerische Post,Zollikofen,Network Specialist / -in Cisco ACI and automation,N,Bern
"SAP Basis Engineer (w/m), 100%",T-Systems Schweiz AG,Zollikofen,"SAP Basis Engineer (w / m), 100%",N,Bern
"SAP Consultant for Healthcare (m/w), 80%-100%",T-Systems Schweiz AG,Zollikofen,"SAP Consultant for Health Care (m / w), 80% -100%",N,Bern
Senior Business Applikations-Manager SAP m/w,Securiton AG,Zollikofen,Senior Business Application Manager SAP m / w,N,Bern
"SIEM Security Engineer, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"SIEM security engineer, 80-100% (w / m)",N,Bern
Software Entwicklungsingenieur C# / .NET Core m/w 80-100 %,Securiton AG,Zollikofen,Software Development Engineer C # / .NET Core m / f 80-100%,N,Bern
Software Entwicklungsingenieur C# / .NET Core m/w 80-100 %,Securiton AG,Zollikofen,Software Development Engineer C # / .NET Core m / f 80-100%,N,Bern
Test Manager/-in,Die Schweizerische Post,Zollikofen,Test Manager / -in,N,Bern
"WAF/IAM Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen,"WAF / IAM Security Engineer, 80% -100% (w / m)",N,Bern
ORACLE Software Engineer (m/w),Die Schweizerische Post,Zollikofen / Bern,ORACLE Software Engineer (m / f),N,Bern
"Cyber Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen Kreuzlingen,"Cyber ​​Security Engineer, 80% -100% (w / m)",N,Thurgau
.NET Software Engineer 80-100%,Xovis AG,Zollikofen/Bern,.NET Software Engineer 80-100%,N,Bern
Junior Test Engineer 80-100%,Xovis AG,Zollikofen/Bern,Junior Test Engineer 80-100%,N,Bern
"Cloud Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cloud Security Engineer, 80% -100% (w / m)",N,Bern
"Cyber CSIRT Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​CSIRT Engineer, 80% -100% (w / m)",N,Bern
"Cyber Security Architect, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​security architect, 80% -100% (w / m)",N,Bern
"Cyber Security Consultant, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​security consultant, 80% -100% (w / m)",N,Bern
"Cyber Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Cyber ​​Security Engineer, 80% -100% (w / m)",N,Bern
"Full Stack Developer, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Full Stack Developer, 80-100% (w / m)",N,Bern
"ICS (OT) Security Expert, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"ICS (OT) Security Expert, 80-100% (w / m)",N,Bern
"IT-Security Projektleiter, 80% - 100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"IT Security Project, 80% - 100% (w / w)",N,Bern
"Java Software Engineer (m/w), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"Java Software Engineer (m / w), 100%",N,Bern
"Microsoft System Engineer / Architect (m/w), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"Microsoft System Engineer / Architect (m / w), 100%",N,Bern
"Microsoft System Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Microsoft System Engineer, 80% -100% (w / m)",N,Bern
"Network Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Network Engineer, 80% -100% (w / m)",N,Bern
"SAP Basis Engineer (w/m), 100%",T-Systems Schweiz AG,Zollikofen-Bern,"SAP Basis Engineer (w / m), 100%",N,Bern
"SAP Consultant for Healthcare (m/w), 80%-100%",T-Systems Schweiz AG,Zollikofen-Bern,"SAP Consultant for Health Care (m / w), 80% -100%",N,Bern
"Service Delivery Manager, 80-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Service Delivery Manager, 80-100% (w / w)",N,Bern
"SIEM Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"SIEM Security Engineer, 80% -100% (w / m)",N,Bern
"Splunk Engineer & Architect, 100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"Splunk Engineer & Architect, 100% (w / w)",N,Bern
"WAF/IAM Security Engineer, 80%-100% (w/m)",T-Systems Schweiz AG,Zollikofen-Bern,"WAF / IAM Security Engineer, 80% -100% (w / m)",N,Bern
(Senior) Functional Consultant Dynamics 365 FO (AX),ELCA Informatik AG,Zürich,(Senior) Consultant Functional Dynamics 365 FO (AX),N,Zurich
(Senior) Software Engineer 100%,TWINT AG,Zürich,(Senior) Software Engineer 100%,N,Zurich
Cross Platform Developer / Software Architect (Mobile Applications iOS/Android),ELCA Informatik AG,Zürich,Cross Platform Developer / Software Architect (Mobile Applications iOS / Android),N,Zurich
Senior MS Dynamics 365 CRM Specialist,ELCA Informatik AG,Zürich,Senior MS Dynamics CRM Specialist 365,N,Zurich
Senior Voice Engineer/Architekt,RUAG,Zürich,Senior Voice Engineer / Architect,N,Zurich
Solution Architect (100%),TWINT AG,Zürich,Solution Architect (100%),N,Zurich
